date,open,high,low,close,volume
2015-03-17,79.65,78.67,78.17,78.55,1080296
2015-03-18,81.01,82.9,80.3,81.11,1888280
2015-03-19,81.89,82.33,80.1,80.75,1481003
2015-03-20,79.82,80.33,83.12,82.6,2973798
2015-03-23,81.68,83.1,82.2,83.52,1295381
2015-03-24,81.04,80.52,80.65,81.99,1154175
2015-03-25,83.13,79.99,79.44,80.62,1360751
2015-03-26,79.09,77.73,76.87,78.54,2454452
2015-03-27,78.97,79.4,77.54,81.01,1368887
2015-03-30,80.55,81.64,78.3,80.82,1147361
2015-03-31,81.0,82.57,79.86,79.83,2141478
2015-04-01,83.68,82.77,78.4,80.72,2309765
2015-04-02,82.94,83.12,82.4,83.11,3420142
2015-04-06,84.07,85.88,81.87,86.3,4098909
2015-04-07,87.11,86.29,83.9,85.54,1752244
2015-04-08,83.77,86.61,85.89,86.28,1858604
2015-04-09,87.02,88.34,85.1,86.48,2128764
2015-04-10,88.33,85.44,84.71,87.81,2242108
2015-04-13,85.79,87.69,83.94,85.04,1163025
2015-04-14,86.9,84.94,85.2,85.97,1497304
2015-04-15,88.5,85.93,85.14,87.12,1625455
2015-04-16,84.9,87.94,85.97,84.04,1893463
2015-04-17,84.93,85.72,86.0,87.02,1698375
2015-04-20,87.04,84.27,85.66,87.29,1599611
2015-04-21,85.14,84.91,84.93,86.85,2037509
2015-04-22,86.21,83.99,84.19,83.47,1557772
2015-04-23,84.97,83.8,82.65,83.44,1671637
2015-04-24,85.14,84.16,86.71,85.09,1235961
2015-04-27,86.42,84.14,84.29,84.67,1604583
2015-04-28,86.04,83.6,85.14,83.12,1607687
2015-04-29,84.13,85.83,82.47,83.53,1537468
2015-04-30,81.14,86.18,83.78,83.0,3322337
2015-05-01,86.85,87.12,85.36,87.11,2452037
2015-05-04,85.93,87.16,87.15,88.44,2251577
2015-05-05,90.2,88.63,85.29,86.71,2430582
2015-05-06,87.4,87.8,86.01,86.7,2036596
2015-05-07,85.22,87.43,85.04,86.06,1235671
2015-05-08,88.0,88.1,87.13,88.88,1116066
2015-05-11,87.2,86.95,88.45,86.96,1621859
2015-05-12,86.61,86.39,87.01,89.61,1464859
2015-05-13,85.95,90.8,87.94,86.59,1131308
2015-05-14,88.72,90.61,86.98,86.73,1343784
2015-05-15,90.68,90.99,89.98,90.26,1627897
2015-05-18,88.56,90.89,90.3,87.5,1128202
2015-05-19,91.0,89.6,90.56,90.78,1520866
2015-05-20,90.03,87.7,88.15,86.99,1641475
2015-05-21,91.42,91.18,87.41,89.59,1646614
2015-05-22,91.23,90.64,90.31,87.08,1540408
2015-05-26,86.67,88.51,88.53,89.91,1490877
2015-05-27,88.53,88.57,89.74,88.06,1477381
2015-05-28,91.12,88.61,90.42,91.5,1621738
2015-05-29,90.25,90.15,88.43,88.22,1647161
2015-06-01,90.48,90.06,90.33,87.01,1675469
2015-06-02,90.21,90.73,88.75,89.0,1544949
2015-06-03,88.89,91.44,88.73,88.47,1322718
2015-06-04,90.58,92.27,90.61,87.1,1653325
2015-06-05,88.77,91.01,88.91,89.41,2108740
2015-06-08,90.97,88.15,88.14,90.47,1465322
2015-06-09,90.39,90.62,87.63,90.34,1422995
2015-06-10,89.08,91.75,88.94,92.7,1364459
2015-06-11,91.02,89.61,91.45,88.74,1443636
2015-06-12,90.7,90.0,91.57,88.43,1328654
2015-06-15,90.11,91.59,89.62,90.66,1787692
2015-06-16,91.05,91.37,90.52,87.9,1602382
2015-06-17,91.34,89.3,88.88,90.05,1958076
2015-06-18,91.64,91.59,92.27,92.25,1719977
2015-06-19,91.07,90.95,90.61,89.27,6142562
2015-06-22,94.03,92.53,92.05,93.02,2007714
2015-06-23,93.26,90.76,90.17,92.17,3295316
2015-06-24,92.63,88.99,88.07,91.72,2759450
2015-06-25,93.16,90.2,90.6,89.04,2012846
2015-06-26,92.5,90.74,88.5,92.39,12438094
2015-06-29,90.73,91.48,86.73,87.95,3946694
2015-06-30,87.83,86.43,86.3,88.56,3140487
2015-07-01,88.53,88.11,87.59,90.0,1853936
2015-07-02,88.13,90.26,85.53,86.24,2025831
2015-07-06,86.65,87.09,88.37,85.09,2596834
2015-07-07,88.9,88.73,84.26,85.68,3361634
2015-07-08,85.16,85.07,78.33,81.59,6454933
2015-07-09,82.65,82.71,80.9,79.24,4215347
2015-07-10,80.83,81.0,81.2,81.6,4274672
2015-07-13,81.23,80.86,82.93,80.28,2810717
2015-07-14,81.58,84.35,81.14,81.05,1911856
2015-07-15,82.45,80.75,82.64,81.09,2108551
2015-07-16,81.01,83.17,79.63,79.5,4877723
2015-07-17,78.48,80.01,76.1,80.99,3312397
2015-07-20,77.95,79.62,80.08,79.27,3801691
2015-07-21,79.8,78.85,80.96,81.37,2338971
2015-07-22,81.65,79.28,78.51,78.2,1831483
2015-07-23,81.0,82.5,81.32,80.51,3085549
2015-07-24,79.43,82.34,77.73,79.38,2013468
2015-07-27,79.88,77.58,77.69,75.66,2538134
2015-07-28,77.42,81.5,76.21,78.57,2733962
2015-07-29,79.11,79.12,79.37,79.9,2494986
2015-07-30,78.67,78.4,79.5,80.6,3175326
2015-07-31,79.77,80.46,77.8,81.16,3344617
2015-08-03,79.71,79.59,80.52,78.33,1895867
2015-08-04,77.31,79.24,77.64,78.38,2012281
2015-08-05,79.6,78.71,79.77,79.48,1968543
2015-08-06,78.78,78.43,78.33,80.1,2110575
2015-08-07,78.6,80.0,78.04,82.03,2690289
2015-08-10,83.3,83.73,81.16,84.33,2593033
2015-08-11,79.94,82.43,78.24,78.73,3079891
2015-08-12,79.49,78.41,77.68,76.61,3060396
2015-08-13,77.55,79.29,76.15,78.48,3140726
2015-08-14,79.26,78.21,77.97,79.41,2472747
2015-08-17,78.32,78.31,77.23,80.94,1581364
2015-08-18,79.88,79.19,79.8,79.57,1732111
2015-08-19,78.53,79.76,78.26,80.0,1860336
2015-08-20,77.0,79.83,77.09,76.16,1894057
2015-08-21,77.0,77.86,72.18,72.32,3258960
2015-08-24,69.05,74.48,67.66,71.14,4049061
2015-08-25,74.0,73.81,72.9,71.6,2699713
2015-08-26,73.67,74.48,72.49,73.95,2596451
2015-08-27,75.37,77.45,76.47,75.21,3252683
2015-08-28,76.5,79.13,76.63,75.71,2014748
2015-08-31,77.5,77.49,76.18,78.0,2033724
2015-09-01,76.37,76.3,73.94,73.71,2523205
2015-09-02,76.1,75.85,72.73,73.49,1748999
2015-09-03,74.1,76.72,75.57,73.47,1457257
2015-09-04,74.58,75.86,74.0,74.25,1751836
2015-09-08,81.29,78.58,74.7,75.72,2228848
2015-09-09,79.32,79.29,75.66,77.1,1879152
2015-09-10,75.85,78.04,76.31,75.28,2587091
2015-09-11,76.74,76.5,74.33,77.4,2212472
2015-09-14,78.39,79.9,77.09,78.87,1401703
2015-09-15,76.8,78.29,77.8,77.59,2153459
2015-09-16,80.9,80.45,78.22,82.6,2123363
2015-09-17,81.65,81.86,79.14,82.14,2332122
2015-09-18,78.48,80.79,79.41,80.22,3456841
2015-09-21,82.06,80.57,76.61,78.39,1789271
2015-09-22,76.62,77.2,73.91,75.76,3661715
2015-09-23,76.21,77.29,74.72,74.3,1464499
2015-09-24,72.73,76.52,74.21,73.7,2406054
2015-09-25,74.21,74.45,76.15,73.8,1869789
2015-09-28,73.03,73.58,72.37,71.95,1899609
2015-09-29,72.7,73.91,72.22,73.74,3044192
2015-09-30,77.8,79.12,75.98,78.89,2642567
2015-10-01,76.5,79.56,75.92,81.12,2902604
2015-10-02,77.82,81.58,77.96,78.26,1909255
2015-10-05,80.46,81.0,80.22,80.69,1811529
2015-10-06,79.91,82.77,80.65,78.55,1751910
2015-10-07,82.05,81.41,79.05,81.51,1916018
2015-10-08,82.9,83.65,81.87,84.6,2464516
2015-10-09,84.6,86.24,82.0,82.76,2056143
2015-10-12,84.04,86.2,82.2,84.33,1221366
2015-10-13,85.33,85.84,83.39,81.17,2175716
2015-10-14,82.79,81.48,80.53,81.44,1604584
2015-10-15,82.03,83.78,80.17,84.07,1505550
2015-10-16,82.82,82.75,83.03,82.3,2073872
2015-10-19,82.34,83.7,82.9,84.42,1688500
2015-10-20,83.35,85.59,84.83,86.01,2067179
2015-10-21,86.31,83.89,84.7,85.85,1421122
2015-10-22,86.24,84.69,83.2,85.96,2737853
2015-10-23,86.59,86.19,84.72,87.61,2569448
2015-10-26,87.57,88.57,87.95,86.86,1983064
2015-10-27,86.52,86.75,84.33,86.69,2565664
2015-10-28,85.45,87.42,86.72,87.26,3034897
2015-10-29,86.01,84.89,80.26,80.36,5089938
2015-10-30,82.33,87.64,84.06,83.56,3718167
2015-11-02,87.53,84.8,84.14,86.17,1852894
2015-11-03,85.13,85.19,84.06,86.72,1941588
2015-11-04,87.98,86.49,84.78,86.05,1899423
2015-11-05,83.11,86.03,85.5,84.7,1239755
2015-11-06,84.35,85.33,84.36,85.5,2379103
2015-11-09,85.66,83.65,84.0,85.99,1030037
2015-11-10,82.46,87.23,83.27,84.92,1517137
2015-11-11,87.3,86.1,83.9,87.78,1453694
2015-11-12,84.09,87.62,86.65,83.46,2028454
2015-11-13,85.16,85.17,81.58,83.8,2172625
2015-11-16,82.39,83.64,80.65,81.4,1687189
2015-11-17,84.34,82.58,83.77,82.74,1563263
2015-11-18,82.36,84.57,82.06,84.35,2702419
2015-11-19,85.76,87.0,82.41,86.45,2278381
2015-11-20,85.62,90.5,87.93,86.86,3362998
2015-11-23,88.79,90.46,87.43,88.26,1829152
2015-11-24,87.48,88.74,86.81,87.43,2586635
2015-11-25,90.22,91.56,89.28,87.76,2077517
2015-11-27,89.87,92.5,88.32,91.2,633429
2015-11-30,91.92,88.83,88.2,87.99,2983998
2015-12-01,90.46,92.73,90.3,92.76,1760410
2015-12-02,90.75,91.9,89.02,89.39,2383611
2015-12-03,90.99,88.9,85.57,88.91,2443130
2015-12-04,88.69,89.72,88.04,90.6,1450897
2015-12-07,89.73,89.17,90.37,90.78,1889020
2015-12-08,87.88,86.84,88.13,88.3,2266196
2015-12-09,87.9,87.9,85.3,88.2,3586742
2015-12-10,85.89,86.73,87.75,88.22,1726728
2015-12-11,82.78,83.68,83.46,84.0,1500212
2015-12-14,82.41,85.65,84.87,85.85,1812637
2015-12-15,83.11,88.57,86.0,84.97,2270406
2015-12-16,87.85,86.68,85.1,87.3,1211635
2015-12-17,87.57,87.9,83.71,86.71,1686083
2015-12-18,87.13,85.0,85.36,87.12,3104331
2015-12-21,84.95,88.34,84.21,86.99,1503481
2015-12-22,84.6,88.92,85.81,87.47,1221233
2015-12-23,89.84,88.13,88.27,90.08,2140390
2015-12-24,90.7,88.49,89.17,88.4,822855
2015-12-28,86.8,90.1,86.94,89.31,667614
2015-12-29,88.57,90.99,91.63,88.09,866966
2015-12-30,89.85,88.86,86.33,88.32,1080458
2015-12-31,88.22,90.5,89.51,89.1,964277
2016-01-04,84.55,87.7,87.0,88.07,2243187
2016-01-05,86.51,86.89,81.8,83.96,2498807
2016-01-06,82.64,81.66,81.49,82.59,4229525
2016-01-07,79.9,78.93,78.21,76.91,4820331
2016-01-08,77.48,76.79,76.28,73.62,3246750
2016-01-11,75.94,76.74,76.09,76.37,3456723
2016-01-12,77.38,80.74,74.83,77.75,6133171
2016-01-13,78.65,76.05,72.75,70.22,5134483
2016-01-14,73.01,71.06,66.2,70.14,7392622
2016-01-15,68.94,70.14,66.72,70.72,4936172
2016-01-19,70.13,69.04,68.42,70.37,3493873
2016-01-20,67.63,68.34,65.08,68.0,5373715
2016-01-21,66.3,68.45,67.37,68.0,3922054
2016-01-22,67.35,69.13,65.6,66.49,3533256
2016-01-25,66.41,66.01,65.25,66.89,2949236
2016-01-26,68.25,69.51,66.0,68.11,2800664
2016-01-27,68.61,69.01,66.03,68.44,3647380
2016-01-28,69.35,68.56,64.97,65.32,2816995
2016-01-29,64.72,66.47,65.6,65.31,3328273
2016-02-01,65.0,68.41,65.98,68.0,2880016
2016-02-02,67.53,68.19,65.6,65.33,2678552
2016-02-03,66.83,67.7,62.16,63.6,4096858
2016-02-04,62.34,62.65,60.0,62.25,3755631
2016-02-05,63.3,63.71,58.99,61.6,4883830
2016-02-08,58.76,60.47,57.76,58.25,4452491
2016-02-09,58.24,59.36,57.7,58.78,5096716
2016-02-10,58.35,59.78,58.84,61.43,4249997
2016-02-11,59.09,61.82,58.63,60.3,3488629
2016-02-12,61.29,62.43,61.16,64.14,3545800
2016-02-16,62.84,66.67,62.11,63.5,4179182
2016-02-17,64.47,66.46,65.8,66.85,3406692
2016-02-18,67.78,68.63,67.89,68.1,2667402
2016-02-19,65.28,66.9,66.92,66.18,2440567
2016-02-22,67.39,67.78,68.8,68.1,2858141
2016-02-23,66.7,66.54,66.0,65.48,2734606
2016-02-24,64.71,64.53,62.2,64.83,3626785
2016-02-25,66.02,69.17,64.03,67.48,2963069
2016-02-26,67.97,70.39,67.15,68.56,2518583
2016-02-29,67.24,70.37,68.01,68.79,2775225
2016-03-01,70.76,70.22,70.18,69.48,2605222
2016-03-02,71.8,72.72,70.89,69.22,1842101
2016-03-03,70.25,71.41,70.7,71.05,2470810
2016-03-04,70.98,73.42,73.0,73.27,3900512
2016-03-07,72.27,73.1,70.77,70.87,2016097
2016-03-08,71.84,71.47,71.45,71.65,2255365
2016-03-09,70.33,72.74,69.15,70.02,1867122
2016-03-10,71.88,72.43,67.89,69.01,2840595
2016-03-11,71.44,71.5,72.39,72.4,2615363
2016-03-14,69.75,70.65,69.51,71.96,1404825
2016-03-15,72.99,72.87,69.5,71.54,1415163
2016-03-16,72.06,75.63,73.35,73.78,2799522
2016-03-17,72.89,74.08,71.91,76.5,2733386
2016-03-18,74.14,74.4,74.53,73.84,3086124
2016-03-21,72.88,75.97,71.94,72.6,1731696
2016-03-22,73.62,74.82,72.26,73.88,2091467
2016-03-23,75.75,73.12,73.38,73.13,1899870
2016-03-24,73.6,76.11,74.34,72.37,2420179
2016-03-28,73.07,73.37,73.4,73.07,1134077
2016-03-29,75.0,76.66,74.73,76.56,1628052
2016-03-30,77.53,76.61,77.09,76.91,2085112
2016-03-31,77.4,77.0,75.24,78.16,2045918
2016-04-01,75.19,75.28,74.95,73.91,1840923
2016-04-04,74.9,73.76,70.64,71.61,3641040
2016-04-05,70.41,73.44,70.73,71.7,2208281
2016-04-06,72.13,74.52,70.98,75.2,2238541
2016-04-07,74.83,74.21,71.68,73.4,3349111
2016-04-08,72.29,74.66,71.6,72.22,1706729
2016-04-11,73.04,73.72,74.34,75.01,2314533
2016-04-12,74.12,76.25,73.96,73.1,2218881
2016-04-13,73.63,79.69,73.5,77.88,4359262
2016-04-14,79.49,80.0,76.29,80.35,2749816
2016-04-15,80.32,78.84,77.35,77.56,3400408
2016-04-18,79.18,78.98,78.36,76.92,1628260
2016-04-19,79.52,77.76,76.87,77.04,2476136
2016-04-20,78.45,79.68,78.84,79.65,2063886
2016-04-21,79.81,78.73,79.08,76.0,1706278
2016-04-22,78.03,79.13,76.0,78.19,2023464
2016-04-25,79.13,76.25,76.64,76.14,1486103
2016-04-26,79.81,78.29,79.75,79.71,1673570
2016-04-27,79.71,80.0,79.51,77.45,1770804
2016-04-28,79.0,76.81,76.7,75.5,1920036
2016-04-29,78.25,77.87,73.58,76.44,2205520
2016-05-02,76.45,76.03,76.84,77.04,2130370
2016-05-03,73.57,74.9,73.14,73.27,2433432
2016-05-04,72.7,76.4,71.52,72.7,5206617
2016-05-05,73.83,72.04,71.3,72.58,3104146
2016-05-06,72.49,72.11,71.75,73.54,2042883
2016-05-09,70.94,73.59,73.17,72.71,1224522
2016-05-10,73.22,72.59,70.81,72.5,1354510
2016-05-11,72.17,73.35,71.57,73.24,1399403
2016-05-12,72.37,73.44,71.5,70.75,1394494
2016-05-13,72.6,71.27,71.34,70.66,1629343
2016-05-16,70.1,69.79,69.78,70.32,1889548
2016-05-17,71.25,71.35,67.47,67.79,3002882
2016-05-18,69.55,68.33,68.57,68.92,2784842
2016-05-19,70.0,68.51,66.8,68.5,2330719
2016-05-20,68.5,68.86,67.06,67.48,1738276
2016-05-23,68.68,69.77,68.8,66.9,866718
2016-05-24,67.83,70.84,67.72,71.0,2505188
2016-05-25,70.76,70.13,68.2,70.0,1877310
2016-05-26,69.21,71.59,67.07,69.99,2027212
2016-05-27,67.91,70.18,69.0,70.08,1362978
2016-05-31,68.63,71.52,68.11,68.98,2598480
2016-06-01,69.12,69.52,68.55,69.48,2126640
2016-06-02,67.44,70.35,68.62,68.6,2282298
2016-06-03,70.59,69.65,67.24,69.3,1815713
2016-06-06,67.84,69.44,68.7,70.79,1970305
2016-06-07,69.99,71.5,68.03,71.08,1575965
2016-06-08,69.77,71.18,69.59,69.97,1700520
2016-06-09,70.66,69.93,69.62,70.56,1321509
2016-06-10,69.19,68.5,70.07,69.65,1356630
2016-06-13,68.81,69.68,68.61,66.54,1495498
2016-06-14,66.86,69.25,66.3,67.22,1521469
2016-06-15,66.15,69.3,66.66,68.35,1464012
2016-06-16,66.64,67.5,65.47,66.39,1693084
2016-06-17,66.28,70.19,66.7,66.67,2921294
2016-06-20,69.55,73.0,70.47,71.14,3917997
2016-06-21,72.61,72.91,71.81,69.54,2646991
2016-06-22,70.22,73.21,69.94,69.8,1797470
2016-06-23,71.35,74.08,70.18,73.4,1813075
2016-06-24,69.11,68.55,63.12,63.03,6477622
2016-06-27,62.93,64.16,59.31,60.78,5047503
2016-06-28,62.09,63.13,61.09,63.12,3434541
2016-06-29,61.6,65.82,64.09,63.66,3619214
2016-06-30,65.0,66.19,64.57,63.0,3275775
2016-07-01,64.18,67.48,65.21,64.93,3173760
2016-07-05,65.95,63.89,62.23,60.4,2210849
2016-07-06,60.9,61.26,59.3,62.74,2048978
2016-07-07,62.4,63.38,61.88,65.46,3121561
2016-07-08,64.74,65.68,66.1,64.89,2501840
2016-07-11,67.68,68.86,68.03,66.45,2098291
2016-07-12,69.15,68.34,69.22,68.84,2276152
2016-07-13,68.04,69.62,67.4,70.0,2826768
2016-07-14,70.0,70.2,67.59,69.01,1687846
2016-07-15,68.45,69.39,68.44,67.26,1658804
2016-07-18,66.94,69.29,68.65,68.11,1363630
2016-07-19,66.85,69.26,67.13,66.81,1291190
2016-07-20,68.79,68.65,69.4,69.99,1544601
2016-07-21,71.72,72.86,69.25,69.57,1919308
2016-07-22,69.35,68.98,68.71,70.46,1800988
2016-07-25,68.99,71.67,69.79,68.4,1457637
2016-07-26,69.07,71.95,70.5,72.3,1681021
2016-07-27,72.18,71.89,70.28,69.64,1771004
2016-07-28,68.23,68.7,65.68,67.71,3785778
2016-07-29,69.89,68.41,70.37,69.33,2720218
2016-08-01,69.44,71.51,67.41,71.1,2108898
2016-08-02,70.19,68.48,65.78,66.91,3529127
2016-08-03,64.2,67.17,63.88,66.31,5105600
2016-08-04,66.94,65.04,63.69,66.09,3182202
2016-08-05,64.0,67.92,66.7,66.35,2836305
2016-08-08,66.55,67.67,68.09,65.83,1558425
2016-08-09,68.37,69.51,67.28,67.59,1335776
2016-08-10,67.67,66.84,67.15,66.25,1261474
2016-08-11,68.74,67.23,68.02,65.65,1384370
2016-08-12,67.86,68.19,66.12,65.51,1897940
2016-08-15,65.87,65.0,65.33,66.73,2330689
2016-08-16,64.7,65.46,65.8,64.92,1490231
2016-08-17,65.4,65.11,65.7,67.27,2352748
2016-08-18,66.75,65.79,67.55,66.79,1600901
2016-08-19,66.94,67.88,65.35,67.42,2444733
2016-08-22,67.85,66.76,67.68,68.13,1236224
2016-08-23,68.7,70.22,67.7,68.41,3167056
2016-08-24,69.4,71.63,69.65,70.51,4685453
2016-08-25,68.66,70.83,67.91,70.6,3003871
2016-08-26,70.71,72.06,68.77,71.8,3253133
2016-08-29,72.42,71.9,70.88,74.08,3298993
2016-08-30,72.43,74.8,71.93,73.28,2566735
2016-08-31,72.8,73.1,69.88,71.33,2889392
2016-09-01,71.33,75.27,71.17,71.6,3369780
2016-09-02,71.06,73.79,71.81,73.67,2062321
2016-09-06,71.4,73.21,73.18,72.5,2396577
2016-09-07,71.1,72.28,72.86,71.13,1715328
2016-09-08,72.59,71.8,70.02,72.61,1637787
2016-09-09,72.05,73.92,71.17,69.99,4624875
2016-09-12,70.11,71.53,67.09,72.07,4316656
2016-09-13,70.54,71.65,70.15,69.34,2297312
2016-09-14,68.29,69.49,70.74,71.27,3214958
2016-09-15,71.82,70.57,69.1,70.09,1740697
2016-09-16,71.02,71.93,69.64,72.25,2840816
2016-09-19,72.4,73.0,72.37,72.09,1480519
2016-09-20,72.54,70.0,68.64,69.43,1718438
2016-09-21,70.43,72.9,69.48,72.1,1995653
2016-09-22,72.7,73.5,73.41,70.68,1840503
2016-09-23,72.52,70.51,70.36,70.64,1134410
2016-09-26,69.3,71.27,70.3,69.35,1995360
2016-09-27,70.14,71.92,70.32,71.0,2811319
2016-09-28,71.0,72.9,71.66,72.88,2620169
2016-09-29,73.12,73.83,72.77,70.14,1762318
2016-09-30,72.9,74.63,70.94,74.66,2563951
2016-10-03,73.48,74.08,72.44,74.64,1590178
2016-10-04,72.75,73.25,71.4,71.09,1379067
2016-10-05,73.16,73.87,71.4,73.48,1556745
2016-10-06,72.17,72.71,72.43,73.5,1278482
2016-10-07,71.22,71.5,70.02,71.58,1307034
2016-10-10,71.97,72.48,70.14,70.33,922845
2016-10-11,71.54,70.67,69.88,69.2,1708524
2016-10-12,70.43,69.27,67.98,68.01,1135780
2016-10-13,69.5,69.28,67.4,68.57,2617186
2016-10-14,68.62,67.44,67.57,68.43,2438582
2016-10-17,67.37,69.92,66.74,67.62,2940630
2016-10-18,68.7,67.5,67.0,65.65,3584251
2016-10-19,66.92,68.0,64.3,66.01,2791087
2016-10-20,67.14,65.34,65.58,64.48,1694456
2016-10-21,66.7,65.21,65.58,65.75,2753563
2016-10-24,66.42,67.44,66.75,64.75,1596057
2016-10-25,64.15,64.99,65.49,66.07,2113338
2016-10-26,65.38,67.84,64.42,65.93,2995547
2016-10-27,65.07,67.67,64.13,65.33,2114759
2016-10-28,64.6,66.1,65.88,67.33,1750521
2016-10-31,65.66,68.33,66.4,67.08,2199613
2016-11-01,66.18,66.46,67.7,66.1,3483660
2016-11-02,67.16,68.46,65.05,67.57,3692472
2016-11-03,68.5,69.43,66.49,67.88,2141532
2016-11-04,68.12,67.75,68.16,70.08,2028181
2016-11-07,70.79,69.6,67.73,69.75,2498503
2016-11-08,70.7,73.23,68.4,73.09,2815702
2016-11-09,68.3,70.58,65.69,68.61,7998708
2016-11-10,68.08,68.69,66.79,66.62,4385055
2016-11-11,68.0,68.98,66.04,68.27,4716540
2016-11-14,67.53,70.47,67.24,68.17,3684692
2016-11-15,67.64,70.7,69.37,69.38,2856430
2016-11-16,68.69,67.6,66.64,68.72,2723456
2016-11-17,67.68,70.65,65.8,70.15,2058555
2016-11-18,69.8,71.29,70.2,71.36,2131397
2016-11-21,71.0,69.65,68.98,69.65,1838363
2016-11-22,71.19,69.58,64.1,67.96,3500617
2016-11-23,69.98,67.89,68.2,68.44,1656731
2016-11-25,70.68,68.34,70.14,68.32,543939
2016-11-28,70.8,68.16,68.18,69.33,1830158
2016-11-29,65.67,65.41,62.9,65.21,6367862
2016-11-30,65.84,68.95,66.2,66.0,3845139
2016-12-01,67.54,68.42,66.0,67.75,2574068
2016-12-02,66.85,66.62,66.6,63.93,2363776
2016-12-05,65.35,67.3,65.39,64.12,3141266
2016-12-06,64.7,67.0,64.53,66.33,2185847
2016-12-07,67.1,72.1,66.31,72.59,5516582
2016-12-08,73.83,74.35,70.29,73.85,2737253
2016-12-09,72.59,72.2,70.94,74.2,1447923
2016-12-12,74.96,72.28,71.27,69.8,1811588
2016-12-13,69.68,73.98,70.31,72.57,1774457
2016-12-14,71.09,70.54,69.39,71.6,2827826
2016-12-15,71.9,72.48,70.7,70.95,1355015
2016-12-16,69.65,71.8,68.1,70.3,2838976
2016-12-19,69.95,68.24,68.3,69.22,2246543
2016-12-20,68.87,69.03,67.86,67.46,1954988
2016-12-21,71.11,72.26,69.5,72.34,2151335
2016-12-22,68.99,70.0,70.43,68.17,1503073
2016-12-23,68.7,70.64,69.81,69.5,1288769
2016-12-27,68.44,69.02,70.82,71.02,1187865
2016-12-28,70.93,69.8,67.47,69.57,1042009
2016-12-29,67.4,71.21,70.16,70.56,839603
2016-12-30,70.85,70.55,69.09,69.84,1348358
2017-01-03,68.84,71.4,69.07,68.92,2145495
2017-01-04,69.0,72.61,70.09,72.93,2544301
2017-01-05,73.13,71.53,70.12,72.97,2086972
2017-01-06,72.35,72.67,70.23,69.59,1452772
2017-01-09,69.95,72.85,70.45,69.27,2616936
2017-01-10,69.6,74.14,69.14,73.41,2802365
2017-01-11,73.38,74.39,72.94,71.78,3200868
2017-01-12,72.11,75.04,73.15,74.29,1719329
2017-01-13,72.0,73.72,73.83,71.91,1510820
2017-01-17,74.5,73.17,72.2,72.97,1962657
2017-01-18,71.91,73.2,72.35,74.9,1811055
2017-01-19,72.0,75.17,73.89,73.93,1946720
2017-01-20,72.97,74.01,72.26,74.16,2145147
