date,open,high,low,close,volume
2015-06-02,66.0,67.74,65.25,64.96,1750210
2015-06-03,65.03,67.4,64.68,64.77,1168272
2015-06-04,66.31,66.39,65.09,64.39,1025734
2015-06-05,64.53,65.4,64.47,65.41,1023650
2015-06-08,65.77,63.85,63.68,66.2,930226
2015-06-09,63.99,66.1,64.71,66.58,1169287
2015-06-10,64.0,66.51,67.0,67.85,1611452
2015-06-11,65.37,65.82,66.14,67.92,1330646
2015-06-12,65.48,66.62,65.8,65.55,1074269
2015-06-15,65.21,65.24,65.91,66.4,971265
2015-06-16,65.48,64.61,66.18,66.23,1211299
2015-06-17,66.59,64.44,63.57,65.5,1325191
2015-06-18,64.03,68.3,64.39,65.15,1577019
2015-06-19,66.42,67.0,65.21,64.96,2625652
2015-06-22,67.38,67.19,65.7,66.51,1345386
2015-06-23,68.11,66.96,67.56,65.39,1359544
2015-06-24,65.1,68.31,66.92,65.0,1251394
2015-06-25,67.62,66.5,65.83,65.99,1424477
2015-06-26,65.82,66.22,64.89,66.25,1758727
2015-06-29,66.78,67.0,65.0,65.65,1684618
2015-06-30,64.84,65.37,63.8,64.61,2103851
2015-07-01,65.65,65.3,66.84,66.44,1492302
2015-07-02,66.3,66.79,66.94,67.77,1993270
2015-07-06,64.39,66.92,64.18,64.61,1361696
2015-07-07,65.92,65.25,63.6,64.85,1805876
2015-07-08,65.68,64.69,64.84,65.1,1856949
2015-07-09,64.06,64.79,65.6,64.2,2261102
2015-07-10,66.61,65.07,63.59,64.01,1548132
2015-07-13,64.61,64.77,65.47,66.8,1272798
2015-07-14,64.68,68.17,64.88,67.61,1214246
2015-07-15,67.62,66.62,65.02,67.43,1682049
2015-07-16,66.71,66.97,66.63,65.64,1597259
2015-07-17,66.6,67.52,65.03,65.42,2780361
2015-07-20,64.84,68.0,64.35,65.64,1623168
2015-07-21,65.1,67.79,65.81,65.93,2569201
2015-07-22,67.28,67.28,65.71,65.58,2414285
2015-07-23,68.1,66.4,66.71,66.72,2593456
2015-07-24,66.3,67.71,66.93,66.0,3668305
2015-07-27,66.65,66.62,67.3,67.4,3564699
2015-07-28,67.36,67.95,64.33,66.2,3390994
2015-07-29,66.93,65.74,66.52,67.83,3019224
2015-07-30,65.97,65.72,63.98,67.6,3228732
2015-07-31,68.47,66.08,64.89,67.22,2451076
2015-08-03,68.02,66.67,65.52,66.2,2027440
2015-08-04,64.33,65.14,62.9,65.47,2489751
2015-08-05,66.05,66.29,66.04,66.1,1577732
2015-08-06,64.74,64.29,64.7,65.7,1635576
2015-08-07,66.85,65.32,64.51,65.33,1770110
2015-08-10,65.0,66.23,66.58,65.72,1950078
2015-08-11,63.62,63.96,62.48,65.34,2453139
2015-08-12,63.91,64.63,63.51,65.88,2296701
2015-08-13,64.5,65.6,62.29,63.88,1106253
2015-08-14,64.07,64.09,64.41,64.9,1102585
2015-08-17,63.7,64.13,63.86,64.49,1186859
2015-08-18,64.56,66.08,65.25,65.81,1431342
2015-08-19,62.67,65.26,63.75,62.69,1988843
2015-08-20,64.76,64.61,61.42,62.5,2080553
2015-08-21,61.51,61.19,59.29,61.26,3686878
2015-08-24,56.91,59.5,54.73,58.0,5510356
2015-08-25,58.68,60.16,58.35,57.2,3580830
2015-08-26,58.95,60.72,58.52,60.39,4194300
2015-08-27,60.49,63.0,58.92,61.67,3136943
2015-08-28,59.61,60.08,60.46,62.42,1735707
2015-08-31,60.75,62.34,59.72,60.63,1823810
2015-09-01,60.46,59.29,56.87,57.9,2895932
2015-09-02,60.7,58.79,59.4,59.5,2773405
2015-09-03,60.54,59.18,58.8,59.85,2625497
2015-09-04,59.4,58.88,57.59,57.94,2392068
2015-09-08,59.93,59.79,59.85,59.2,2601499
2015-09-09,59.96,61.2,58.97,57.87,2140138
2015-09-10,58.55,59.93,58.67,58.96,2271807
2015-09-11,57.8,58.45,57.96,59.65,1741934
2015-09-14,57.49,59.56,59.39,59.45,1401715
2015-09-15,59.77,58.49,59.33,60.12,2171882
2015-09-16,58.7,60.03,60.87,59.27,1197106
2015-09-17,59.55,60.66,58.4,58.16,2293408
2015-09-18,58.45,57.67,57.78,57.07,2945596
2015-09-21,57.92,59.6,57.05,57.67,1492233
2015-09-22,56.05,58.79,55.52,56.28,2499019
2015-09-23,57.09,56.1,54.58,55.35,2246021
2015-09-24,54.48,57.14,55.19,56.54,3019001
2015-09-25,54.57,57.16,54.93,55.76,3622087
2015-09-28,54.63,54.68,53.06,53.32,3575654
2015-09-29,53.62,55.29,52.33,52.29,3363933
2015-09-30,54.28,54.18,52.54,54.24,3432218
2015-10-01,54.49,54.38,51.07,53.16,2923861
2015-10-02,52.02,53.92,51.0,54.21,6632652
2015-10-05,54.09,55.07,52.66,56.1,2912681
2015-10-06,55.6,56.4,54.28,56.4,2220574
2015-10-07,56.15,55.82,56.39,55.49,3390737
2015-10-08,56.72,56.44,56.97,58.2,1945248
2015-10-09,56.15,57.53,55.41,56.05,2018480
2015-10-12,55.91,57.3,55.19,56.27,1533047
2015-10-13,56.78,55.66,54.49,55.29,2199479
2015-10-14,56.9,54.95,55.54,55.8,1907624
2015-10-15,55.87,56.4,54.29,54.53,2425593
2015-10-16,54.62,55.74,52.58,54.72,4558375
2015-10-19,54.2,53.22,52.14,52.82,2915912
2015-10-20,53.34,55.7,52.27,55.24,3429967
2015-10-21,55.34,56.24,52.8,53.59,2587398
2015-10-22,54.38,55.08,54.03,54.84,2765965
2015-10-23,55.2,56.41,54.86,55.0,3065833
2015-10-26,55.4,55.21,55.6,55.16,4136033
2015-10-27,52.37,56.49,49.67,51.3,7292136
2015-10-28,53.22,53.8,52.38,53.78,4699670
2015-10-29,54.41,55.81,54.93,55.55,1874259
2015-10-30,54.88,53.81,52.94,55.08,2389670
2015-11-02,53.76,55.0,55.1,56.38,1941644
2015-11-03,56.07,55.68,54.24,55.64,2554103
2015-11-04,52.91,56.06,52.65,54.45,2245756
2015-11-05,53.24,53.96,54.25,53.83,2052044
2015-11-06,54.83,55.35,54.0,54.36,2534923
2015-11-09,53.92,57.1,52.31,52.18,2136956
2015-11-10,53.37,52.27,52.77,52.8,2534999
2015-11-11,52.72,52.97,52.0,51.34,1486916
2015-11-12,52.77,52.24,51.2,50.29,2125880
2015-11-13,51.57,52.5,51.37,52.23,1385931
2015-11-16,50.48,51.59,50.34,51.17,1925624
2015-11-17,51.06,52.57,50.59,51.02,1606912
2015-11-18,50.1,53.18,51.98,52.4,2308638
2015-11-19,52.14,51.8,51.83,52.0,1980363
2015-11-20,53.05,51.84,52.63,51.55,2692197
2015-11-23,52.66,52.33,53.55,52.13,1329282
2015-11-24,52.8,53.34,51.91,52.02,1602195
2015-11-25,53.26,54.3,53.16,52.3,1602880
2015-11-27,51.68,54.09,52.4,53.02,707382
2015-11-30,54.16,53.0,51.93,52.36,2893435
2015-12-01,51.29,53.62,51.82,52.1,3144525
2015-12-02,53.24,54.09,52.41,51.33,2629604
2015-12-03,52.19,50.34,49.7,49.96,6615277
2015-12-04,50.64,51.18,50.16,51.02,5200940
2015-12-07,50.12,49.78,49.54,49.73,2452939
2015-12-08,48.67,49.5,49.87,49.12,3378095
2015-12-09,49.97,50.09,50.56,49.89,3065286
2015-12-10,49.3,49.9,50.63,49.76,1885460
2015-12-11,49.11,49.0,47.09,48.58,2717086
2015-12-14,49.73,48.2,47.0,49.16,2578604
2015-12-15,49.39,49.72,48.76,47.96,2450599
2015-12-16,47.6,47.83,46.46,49.0,2783738
2015-12-17,47.46,48.87,46.72,47.3,3026944
2015-12-18,45.26,46.9,46.52,46.68,5393555
2015-12-21,46.67,46.37,46.75,46.04,3008837
2015-12-22,47.63,48.43,48.19,48.98,2834480
2015-12-23,49.66,50.94,50.19,50.75,2481440
2015-12-24,48.6,49.42,48.77,49.16,739014
2015-12-28,49.6,49.97,48.31,50.0,1451675
2015-12-29,49.06,50.41,49.25,48.6,1401417
2015-12-30,48.44,49.4,48.59,49.98,1112394
2015-12-31,49.65,48.65,49.03,48.0,1385518
2016-01-04,48.0,48.79,47.15,47.57,2897885
2016-01-05,48.7,49.55,47.31,49.26,2264124
2016-01-06,46.65,47.85,46.94,49.02,2859577
2016-01-07,47.05,48.49,47.75,47.66,3011528
2016-01-08,47.24,46.48,45.96,47.24,2837478
2016-01-11,45.68,46.67,45.32,45.84,2738014
2016-01-12,45.86,47.08,45.08,45.2,1658418
2016-01-13,46.61,46.89,46.16,44.4,2781827
2016-01-14,46.54,46.73,44.36,47.82,3279059
2016-01-15,45.85,46.13,45.12,46.69,3248292
2016-01-19,46.3,47.21,45.5,46.69,2441644
2016-01-20,45.33,46.53,44.78,47.17,4195527
2016-01-21,47.75,46.97,46.27,46.97,3018157
2016-01-22,46.76,49.73,47.76,46.62,2932452
2016-01-25,48.62,47.3,47.24,46.39,2283407
2016-01-26,46.72,49.55,47.64,49.78,2364181
2016-01-27,47.72,49.81,47.43,48.29,2460132
2016-01-28,48.53,49.98,47.04,49.02,3220891
2016-01-29,46.94,49.6,45.16,50.99,6222512
2016-02-01,48.59,49.1,47.39,49.16,3949266
2016-02-02,49.37,49.13,48.47,48.72,2515112
2016-02-03,49.05,49.65,46.67,47.81,3391822
2016-02-04,49.83,52.65,50.12,51.0,3582829
2016-02-05,52.0,51.93,50.8,51.31,2913415
2016-02-08,50.65,51.32,50.6,51.47,3135713
2016-02-09,50.12,51.02,49.22,50.97,2784956
2016-02-10,51.43,52.79,49.69,49.86,2634351
2016-02-11,48.85,50.6,48.84,50.59,1905075
2016-02-12,50.39,52.37,49.49,52.0,2188807
2016-02-16,50.77,53.74,52.0,52.47,2050933
2016-02-17,53.18,54.02,51.73,54.36,2880268
2016-02-18,53.4,52.76,51.5,53.46,2450105
2016-02-19,52.53,51.6,51.98,52.2,2053532
2016-02-22,51.66,52.95,51.84,54.31,1687137
2016-02-23,53.72,54.55,52.31,51.5,2152576
2016-02-24,52.1,51.56,51.1,53.06,2370510
2016-02-25,52.66,54.23,51.21,52.95,2007359
2016-02-26,53.21,52.98,53.55,52.03,1905789
2016-02-29,52.38,52.86,53.93,52.7,2042023
2016-03-01,52.25,52.98,52.55,54.79,2179045
2016-03-02,54.99,54.96,53.85,52.38,2323375
2016-03-03,54.26,54.62,52.53,55.16,3927580
2016-03-04,55.4,54.35,55.08,55.13,2983003
2016-03-07,55.17,56.09,55.59,56.21,2271713
2016-03-08,54.51,55.0,53.29,53.05,2982967
2016-03-09,54.04,54.0,53.1,54.31,2355158
2016-03-10,53.26,54.57,53.43,54.11,2153883
2016-03-11,52.65,54.49,51.8,53.79,2072447
2016-03-14,54.55,54.63,54.53,54.05,3011787
2016-03-15,54.4,55.23,54.66,53.53,1709064
2016-03-16,53.79,56.04,53.64,56.68,2003998
2016-03-17,54.61,55.69,54.73,55.13,2312425
2016-03-18,56.49,56.9,56.58,56.38,7836662
2016-03-21,56.71,56.97,54.98,57.63,1907790
2016-03-22,55.5,55.32,55.46,55.37,1353183
2016-03-23,55.19,55.8,55.4,53.77,1583042
2016-03-24,55.22,53.76,53.53,55.37,1521767
2016-03-28,54.96,54.72,55.71,56.46,1511662
2016-03-29,53.53,55.5,54.43,56.65,1927334
2016-03-30,56.14,56.09,55.2,56.32,1445017
2016-03-31,56.98,55.3,54.54,55.16,2080513
2016-04-01,56.92,55.2,54.2,54.38,2176866
2016-04-04,54.77,55.39,55.83,54.4,1729079
2016-04-05,54.09,55.7,53.64,54.73,2384962
2016-04-06,53.0,55.35,52.37,53.82,2226861
2016-04-07,54.36,55.0,54.28,52.51,1674795
2016-04-08,53.2,55.39,54.57,54.43,1585318
2016-04-11,52.47,56.12,53.91,53.55,2181631
2016-04-12,53.43,55.52,53.79,53.77,2072934
2016-04-13,56.22,57.72,54.3,55.84,2051328
2016-04-14,58.3,57.78,57.0,57.56,1986248
2016-04-15,56.67,57.53,56.52,57.59,1606001
2016-04-18,57.01,58.22,57.48,57.76,2612771
2016-04-19,56.53,58.27,56.33,57.73,2618376
2016-04-20,56.84,57.79,56.53,58.3,2628260
2016-04-21,58.36,59.5,56.48,57.12,1450372
2016-04-22,58.75,58.5,58.28,58.49,2362226
2016-04-25,58.21,57.92,57.2,58.15,2556878
2016-04-26,59.52,60.81,59.12,59.08,4862155
2016-04-27,61.12,62.2,61.25,63.09,4501177
2016-04-28,60.1,62.49,59.59,59.94,2233165
2016-04-29,61.74,62.0,59.68,61.62,2382963
2016-05-02,61.72,60.35,59.25,59.76,2435730
2016-05-03,60.0,58.72,58.46,59.85,2094997
2016-05-04,58.8,60.0,56.12,58.1,3485698
2016-05-05,58.57,58.62,56.15,58.18,1974678
2016-05-06,55.6,57.48,54.95,56.13,2647756
2016-05-09,59.66,59.4,56.84,58.13,2453702
2016-05-10,57.92,58.99,57.56,58.51,2263358
2016-05-11,59.27,60.11,59.1,58.14,1937122
2016-05-12,57.63,58.52,59.28,59.33,1770980
2016-05-13,57.77,59.77,57.73,58.53,1380535
2016-05-16,57.68,57.27,58.42,59.21,2008081
2016-05-17,58.0,59.11,56.92,57.6,1345602
2016-05-18,56.58,57.03,56.68,55.89,2169326
2016-05-19,55.16,55.18,55.11,54.23,4639050
2016-05-20,53.81,54.9,53.99,54.6,2377323
2016-05-23,56.12,54.62,55.0,53.99,1448568
2016-05-24,55.88,57.09,55.15,56.4,1800719
2016-05-25,56.81,56.32,56.62,56.33,2111477
2016-05-26,55.64,56.29,57.58,57.36,1762350
2016-05-27,55.67,57.38,57.72,56.39,1037233
2016-05-31,55.9,57.29,56.67,57.0,1941455
2016-06-01,58.24,57.9,55.54,57.9,1683707
2016-06-02,56.51,57.69,57.77,57.01,1578042
2016-06-03,57.13,56.5,56.13,55.7,3084641
2016-06-06,56.47,56.15,56.19,57.73,2044739
2016-06-07,57.45,57.5,58.36,56.8,2032432
2016-06-08,57.25,59.62,58.7,59.1,1773252
2016-06-09,58.2,56.55,56.49,57.01,1043699
2016-06-10,57.97,56.87,55.05,57.51,1790659
2016-06-13,56.4,56.4,55.77,56.51,1670488
2016-06-14,56.49,56.5,55.5,55.58,1927064
2016-06-15,54.25,54.7,54.72,54.66,1840431
2016-06-16,55.11,56.5,53.37,55.31,1662110
2016-06-17,54.5,57.44,54.71,56.48,3526796
2016-06-20,57.51,58.01,56.93,56.95,1650714
2016-06-21,55.2,57.37,55.42,55.64,2017716
2016-06-22,55.15,55.32,54.52,55.59,1676206
2016-06-23,57.71,58.22,56.12,58.71,1625087
2016-06-24,55.23,55.96,52.49,54.05,9670319
2016-06-27,52.48,53.04,48.94,49.88,6702215
2016-06-28,51.0,51.34,49.46,52.32,3483490
2016-06-29,51.3,53.29,51.44,52.51,2389191
2016-06-30,51.86,54.34,51.3,52.59,3163977
2016-07-01,54.46,53.24,52.14,53.55,1833974
2016-07-05,53.45,52.73,51.51,52.28,1667697
2016-07-06,50.58,51.45,50.52,52.89,2439782
2016-07-07,51.8,51.2,51.75,51.26,2312203
2016-07-08,52.39,52.8,51.79,52.92,3522040
2016-07-11,52.68,55.66,52.84,54.0,2079727
2016-07-12,53.59,54.36,55.1,54.81,2605934
2016-07-13,54.94,54.83,54.18,55.6,1741110
2016-07-14,57.17,58.0,56.66,56.29,1829169
2016-07-15,54.8,55.4,55.3,56.49,2090898
2016-07-18,56.16,57.23,56.04,56.95,2497363
2016-07-19,55.0,55.92,54.06,54.83,2493095
2016-07-20,54.74,55.62,56.07,56.14,2948523
2016-07-21,57.1,55.8,56.0,55.01,2398825
2016-07-22,55.61,57.58,56.39,55.0,1724847
2016-07-25,57.37,56.82,55.82,56.96,4097905
2016-07-26,58.5,58.94,58.91,58.81,5218417
2016-07-27,60.09,59.9,58.61,60.03,3683454
2016-07-28,61.8,61.54,58.31,60.71,2785499
2016-07-29,59.01,59.89,57.7,60.57,2600879
2016-08-01,60.65,61.5,60.79,58.85,2011859
2016-08-02,59.8,60.8,58.6,59.02,2655926
2016-08-03,57.67,59.23,58.34,59.09,2429273
2016-08-04,58.92,59.87,58.68,59.53,2463999
2016-08-05,59.12,59.97,60.04,59.42,1736427
2016-08-08,60.53,59.19,59.75,60.26,1141285
2016-08-09,59.95,59.21,58.25,59.71,1360970
2016-08-10,60.52,58.79,58.54,60.43,1425413
2016-08-11,60.0,58.94,58.2,59.6,1004013
2016-08-12,60.11,59.72,58.42,58.42,1237688
2016-08-15,58.6,61.72,58.89,60.37,2402053
2016-08-16,60.8,61.7,60.94,61.04,2729318
2016-08-17,59.39,61.88,58.46,61.85,1576651
2016-08-18,59.68,61.77,61.0,61.53,1593662
2016-08-19,60.53,61.19,59.7,59.93,2471814
2016-08-22,59.74,62.31,59.91,62.21,1711155
2016-08-23,60.35,60.75,61.43,60.45,1156900
2016-08-24,60.29,62.97,61.13,61.3,1209100
2016-08-25,60.6,62.29,61.52,61.9,861423
2016-08-26,62.9,63.17,60.6,60.21,1213400
2016-08-29,60.59,62.72,61.7,63.29,1161405
2016-08-30,60.5,62.18,60.91,60.6,1734235
2016-08-31,61.09,62.65,60.19,62.7,1280067
2016-09-01,62.91,60.97,61.12,60.86,1878280
2016-09-02,60.42,61.0,59.74,60.98,2641801
2016-09-06,59.46,60.43,60.23,59.71,4055558
2016-09-07,60.0,59.41,59.21,58.15,5113027
2016-09-08,58.85,59.71,57.81,59.85,2845411
2016-09-09,58.48,58.31,58.8,57.21,2297377
2016-09-12,57.13,58.27,55.65,57.46,2344377
2016-09-13,58.58,57.05,58.9,56.47,1685237
2016-09-14,56.72,58.56,55.75,58.0,1565127
2016-09-15,57.92,58.87,56.62,59.18,2820371
2016-09-16,56.9,57.35,56.91,57.43,3354572
2016-09-19,57.66,58.65,57.19,58.4,1743014
2016-09-20,57.91,58.16,58.82,59.1,3341805
2016-09-21,58.0,60.2,57.97,59.59,2159925
2016-09-22,59.66,59.48,60.0,59.38,1700585
2016-09-23,60.61,59.18,57.8,59.13,1500407
2016-09-26,60.35,59.3,59.18,57.55,1343936
2016-09-27,59.9,58.04,57.69,59.33,1522956
2016-09-28,59.87,58.96,57.73,60.0,1258248
2016-09-29,59.39,61.18,59.57,58.71,1493745
2016-09-30,59.5,60.0,60.08,60.86,2316046
2016-10-03,59.47,60.09,60.38,61.57,1001686
2016-10-04,60.38,62.0,59.05,61.6,1977710
2016-10-05,59.84,61.0,59.2,61.41,1218537
2016-10-06,61.0,60.22,60.2,62.72,1112210
2016-10-07,61.28,62.06,60.15,61.46,1608706
2016-10-10,61.05,62.4,59.25,60.57,1187552
2016-10-11,60.48,59.86,58.24,57.8,2226808
2016-10-12,57.9,60.92,56.91,60.06,2350172
2016-10-13,57.42,58.07,56.35,57.98,1562132
2016-10-14,59.71,58.99,59.05,57.62,1096180
2016-10-17,58.64,57.38,58.48,58.05,1029737
2016-10-18,59.08,58.7,57.85,59.71,1522994
2016-10-19,57.53,58.69,58.55,57.96,1445772
2016-10-20,57.08,59.07,57.04,56.93,1583649
2016-10-21,58.56,57.74,56.06,58.05,2157792
2016-10-24,58.81,57.94,58.61,56.79,2350328
2016-10-25,57.38,57.43,54.44,56.0,4861227
2016-10-26,57.27,57.7,56.59,56.6,2762088
2016-10-27,57.17,56.67,55.48,57.44,2214459
2016-10-28,56.92,57.28,56.8,57.0,2723328
2016-10-31,57.56,55.99,55.12,57.45,2489988
2016-11-01,57.08,57.76,54.56,54.8,1673149
2016-11-02,55.28,55.18,56.73,54.97,2208459
2016-11-03,56.68,55.56,56.0,55.66,2112892
2016-11-04,54.35,57.62,54.38,55.88,2294852
2016-11-07,57.01,55.94,55.26,56.13,1802587
2016-11-08,56.67,57.59,56.48,56.02,1675013
2016-11-09,54.1,60.18,54.34,59.37,2883312
2016-11-10,58.57,63.1,58.31,60.58,4406775
2016-11-11,60.2,62.91,60.92,60.61,2545071
2016-11-14,62.18,61.94,60.26,61.74,2249115
2016-11-15,60.99,61.4,60.5,61.34,2354946
2016-11-16,61.55,62.99,62.18,61.9,1812395
2016-11-17,62.18,61.3,62.6,61.52,1546099
2016-11-18,60.1,60.36,60.24,62.41,1375105
2016-11-21,62.15,62.67,61.35,61.91,1251529
2016-11-22,63.1,63.49,62.63,61.81,1540735
2016-11-23,63.33,63.52,61.2,63.42,2028445
2016-11-25,64.19,63.61,63.19,63.0,730929
2016-11-28,63.62,63.0,63.15,63.0,1546038
2016-11-29,62.49,63.25,61.54,63.79,1958216
2016-11-30,63.47,65.1,62.83,64.21,2250495
2016-12-01,61.06,63.5,59.28,63.07,2284860
2016-12-02,62.85,65.88,65.06,63.5,1826139
2016-12-05,63.92,67.3,66.54,67.33,3846783
2016-12-06,67.3,68.6,66.81,67.21,3685497
2016-12-07,67.74,70.15,65.05,70.5,3679428
2016-12-08,67.47,69.05,67.45,70.81,3130200
2016-12-09,68.9,69.2,69.87,68.24,3968307
2016-12-12,67.97,71.07,70.02,69.0,1927690
2016-12-13,67.94,69.63,67.98,68.09,2511350
2016-12-14,69.58,68.6,68.8,66.3,1801016
2016-12-15,67.91,67.49,66.03,66.39,2940344
2016-12-16,67.93,67.86,66.87,65.2,3210176
2016-12-19,65.09,67.4,66.1,66.93,1470297
2016-12-20,65.68,68.26,66.82,68.5,1785259
2016-12-21,66.85,67.4,66.49,68.09,1535821
2016-12-22,66.78,67.73,64.92,68.37,1074315
2016-12-23,65.84,67.43,67.17,67.03,1195767
2016-12-27,65.72,67.01,68.19,66.14,529673
2016-12-28,67.57,68.34,67.81,65.31,1222976
2016-12-29,66.36,65.5,66.63,67.21,1163389
2016-12-30,64.99,67.66,64.54,64.5,2142761
2017-01-03,67.6,68.5,65.68,65.52,2156147
2017-01-04,67.7,68.51,66.11,67.15,2466744
2017-01-05,68.6,66.27,66.61,67.91,1729992
2017-01-06,67.01,67.46,67.93,67.73,1792407
2017-01-09,68.81,66.27,65.56,66.8,1514266
2017-01-10,65.45,68.82,66.25,68.62,2059503
2017-01-11,68.36,69.38,66.45,69.0,1604263
2017-01-12,67.4,69.0,65.97,66.48,1513638
2017-01-13,69.3,68.49,68.82,68.21,1551087
2017-01-17,69.0,68.33,67.75,69.59,1248776
2017-01-18,70.0,69.24,66.36,69.53,2475140
2017-01-19,66.84,67.8,68.4,66.49,2169463
2017-01-20,66.0,66.99,68.33,69.0,1958755
