date,open,high,low,close,volume
2015-03-03,87.02,85.67,84.09,83.56,1303165
2015-03-04,84.12,86.3,85.47,84.06,2128767
2015-03-05,84.79,86.14,82.54,86.86,1955168
2015-03-06,83.28,85.22,83.83,83.91,2486008
2015-03-09,83.5,84.0,85.11,85.81,1602435
2015-03-10,82.19,83.6,82.81,84.73,1879329
2015-03-11,84.64,83.39,83.28,81.5,2062894
2015-03-12,83.32,82.46,83.7,83.34,1528653
2015-03-13,85.11,81.64,82.76,83.86,1265446
2015-03-16,82.68,83.89,80.81,84.39,1251411
2015-03-17,82.36,83.99,83.91,81.86,1154731
2015-03-18,82.25,83.66,83.02,84.18,1496167
2015-03-19,81.6,83.02,81.57,84.89,1069292
2015-03-20,84.0,84.58,84.42,86.34,1782056
2015-03-23,83.61,87.0,85.85,86.44,1472257
2015-03-24,87.62,87.2,84.15,86.04,1933568
2015-03-25,87.0,89.41,84.26,87.5,2785057
2015-03-26,85.5,85.2,84.2,83.19,1532250
2015-03-27,82.4,84.97,85.9,83.16,1299786
2015-03-30,85.12,87.71,85.99,86.56,1239010
2015-03-31,83.98,85.87,85.9,86.48,1349731
2015-04-01,87.04,84.3,84.75,87.3,1445516
2015-04-02,85.1,86.19,85.78,84.1,1124435
2015-04-06,84.16,87.94,85.96,86.97,1693909
2015-04-07,86.03,89.09,87.83,84.46,1376882
2015-04-08,85.13,87.99,87.22,86.07,1097732
2015-04-09,85.21,87.71,84.24,87.1,958309
2015-04-10,86.2,88.39,87.25,85.25,1165783
2015-04-13,84.75,84.5,87.0,84.7,998954
2015-04-14,84.52,85.9,85.43,87.47,1344969
2015-04-15,86.37,86.5,86.79,84.7,976999
2015-04-16,85.7,85.41,84.22,86.36,837182
2015-04-17,84.69,87.35,83.1,83.52,1057411
2015-04-20,85.88,86.71,84.57,85.14,1424228
2015-04-21,87.31,84.1,85.53,85.99,1272234
2015-04-22,86.32,86.71,84.12,82.5,1231532
2015-04-23,83.77,86.29,84.82,85.39,1026422
2015-04-24,83.59,86.1,84.64,85.03,798297
2015-04-27,83.76,86.51,83.6,85.65,1393613
2015-04-28,86.81,87.26,83.75,86.29,897006
2015-04-29,84.3,86.2,85.62,82.5,1770658
2015-04-30,85.18,85.05,84.96,84.18,1452436
2015-05-01,85.98,83.36,82.8,85.14,1327386
2015-05-04,86.56,87.27,83.6,86.64,2210186
2015-05-05,89.94,89.87,89.72,90.5,6104694
2015-05-06,89.27,91.09,86.49,91.5,2517967
2015-05-07,88.25,93.39,87.75,91.05,2895173
2015-05-08,92.87,91.2,91.86,90.94,2112450
2015-05-11,91.68,90.28,90.06,90.72,2381334
2015-05-12,89.52,89.14,88.1,87.77,1410676
2015-05-13,91.03,92.21,90.59,90.1,1239689
2015-05-14,88.19,91.59,89.07,93.24,2760988
2015-05-15,90.31,93.63,90.45,92.39,1761849
2015-05-18,89.23,92.29,91.79,92.95,1059907
2015-05-19,91.25,92.68,88.93,90.53,1318619
2015-05-20,89.52,93.05,89.48,93.02,1249367
2015-05-21,92.42,90.96,89.93,91.94,1471905
2015-05-22,91.7,93.03,90.43,91.12,1590929
2015-05-26,93.13,93.88,91.11,92.36,2365321
2015-05-27,88.75,93.02,89.72,89.23,1039373
2015-05-28,91.91,91.56,88.9,91.08,1051355
2015-05-29,89.83,92.5,88.56,87.47,1693536
2015-06-01,91.86,89.29,86.76,88.1,1059529
2015-06-02,87.38,89.0,88.52,87.37,1061584
2015-06-03,88.2,90.63,88.21,91.26,1366037
2015-06-04,90.28,89.01,89.17,89.05,1530705
2015-06-05,91.17,89.52,90.39,87.47,1408950
2015-06-08,90.36,89.93,90.6,89.08,1446266
2015-06-09,91.16,92.69,91.43,89.54,1339663
2015-06-10,89.22,89.3,88.85,89.62,1161859
2015-06-11,89.75,90.61,90.9,91.47,1206071
2015-06-12,88.23,91.65,90.05,90.09,1069971
2015-06-15,89.35,86.8,87.18,88.06,1193155
2015-06-16,90.11,92.05,88.68,88.44,1482367
2015-06-17,90.33,92.2,88.77,90.58,1143466
2015-06-18,89.9,93.0,92.25,90.24,1368403
2015-06-19,88.95,90.92,88.04,92.08,993618
2015-06-22,92.26,90.33,89.09,92.05,787646
2015-06-23,92.34,90.89,88.57,89.53,901450
2015-06-24,88.14,92.16,90.23,90.7,1233684
2015-06-25,89.47,88.8,86.57,89.95,1829359
2015-06-26,90.94,90.2,88.9,90.0,2071148
2015-06-29,87.49,89.21,89.82,90.11,1639193
2015-06-30,87.52,90.3,86.7,90.77,1609344
2015-07-01,89.01,89.91,87.45,90.14,1002692
2015-07-02,91.61,89.18,91.42,88.32,1091357
2015-07-06,89.64,90.29,89.9,87.2,1396515
2015-07-07,91.15,91.8,89.35,89.38,1667548
2015-07-08,90.21,90.85,86.15,89.2,2368170
2015-07-09,88.3,88.47,89.76,88.8,1327672
2015-07-10,91.04,87.75,88.0,90.91,984761
2015-07-13,90.7,92.82,92.0,91.41,1277612
2015-07-14,90.68,91.48,89.58,91.8,1319137
2015-07-15,89.58,93.41,88.95,92.27,1506223
2015-07-16,91.41,91.04,90.97,92.72,1947806
2015-07-17,89.53,91.61,89.94,89.98,1363148
2015-07-20,89.77,93.2,90.42,90.4,1481686
2015-07-21,90.85,92.16,91.24,91.07,1184855
2015-07-22,91.7,92.46,90.89,93.72,902225
2015-07-23,90.92,93.15,91.84,89.5,782679
2015-07-24,92.3,91.79,90.55,89.9,944973
2015-07-27,91.37,91.96,86.67,87.54,1717896
2015-07-28,91.26,89.08,87.28,92.19,1395846
2015-07-29,88.31,92.81,88.12,93.34,1217664
2015-07-30,89.17,90.9,91.73,90.93,869383
2015-07-31,91.82,91.9,92.3,91.35,1340489
2015-08-03,89.4,93.76,92.87,91.13,1240044
2015-08-04,90.3,92.89,90.62,94.56,1001400
2015-08-05,94.1,92.62,92.0,91.43,1400375
2015-08-06,92.88,93.21,92.88,92.98,1322034
2015-08-07,92.1,94.22,91.16,93.05,1725696
2015-08-10,93.55,95.86,91.45,92.02,2016233
2015-08-11,91.0,90.9,89.8,91.22,2538672
2015-08-12,93.5,92.08,89.3,91.53,2117163
2015-08-13,92.36,94.15,88.89,92.65,2279786
2015-08-14,93.5,92.68,88.87,90.38,3422098
2015-08-17,90.73,92.0,83.43,85.5,11474644
2015-08-18,83.26,85.74,82.7,86.93,6303243
2015-08-19,86.43,84.97,85.6,86.09,2799981
2015-08-20,84.0,85.31,85.8,85.72,2275553
2015-08-21,82.7,85.63,82.19,81.12,3142374
2015-08-24,78.87,79.42,76.98,80.14,5765708
2015-08-25,81.25,82.24,78.41,76.88,3888248
2015-08-26,77.98,82.12,78.71,79.5,2684504
2015-08-27,82.73,80.78,79.61,81.24,2451345
2015-08-28,81.6,83.04,79.87,83.81,1920182
2015-08-31,83.23,81.43,79.6,83.36,1755096
2015-09-01,80.1,79.12,77.91,77.4,2990152
2015-09-02,79.01,81.83,81.02,80.8,1434310
2015-09-03,82.41,79.9,79.56,79.7,2566059
2015-09-04,79.41,82.27,78.2,77.41,2070954
2015-09-08,79.31,82.08,79.05,80.82,2288296
2015-09-09,78.5,82.0,78.28,79.55,2056384
2015-09-10,77.22,78.6,78.1,77.52,2175383
2015-09-11,79.22,79.5,76.6,78.78,1937809
2015-09-14,80.49,79.38,78.0,77.06,1272611
2015-09-15,77.05,79.28,79.52,79.2,1516615
2015-09-16,77.8,82.13,80.87,78.16,1344115
2015-09-17,78.4,80.14,79.64,79.9,2059174
2015-09-18,81.27,79.67,79.79,78.16,2572582
2015-09-21,81.5,82.1,79.01,82.3,1897463
2015-09-22,81.15,78.41,79.9,81.06,1213015
2015-09-23,79.95,78.53,77.56,80.44,1998964
2015-09-24,78.4,81.53,77.08,80.98,1735304
2015-09-25,83.5,83.0,81.67,83.06,2095441
2015-09-28,78.95,80.12,80.95,79.4,2699233
2015-09-29,77.53,81.15,80.09,78.91,2412830
2015-09-30,81.82,82.56,80.68,82.37,2930175
2015-10-01,81.25,81.49,82.54,82.91,2823144
2015-10-02,83.35,81.95,79.72,81.4,2415894
2015-10-05,85.6,84.8,82.1,84.13,1575859
2015-10-06,84.3,85.39,86.52,85.73,2136389
2015-10-07,83.82,84.07,86.11,85.83,2027541
2015-10-08,83.9,85.73,84.22,86.19,1295991
2015-10-09,87.03,85.72,85.8,85.25,1552283
2015-10-12,84.48,88.52,84.86,87.32,986897
2015-10-13,84.07,84.56,83.27,86.23,1362928
2015-10-14,84.03,85.93,84.06,84.69,985096
2015-10-15,84.57,86.02,85.16,87.35,1919871
2015-10-16,88.26,88.18,85.16,87.49,1067510
2015-10-19,88.8,86.07,85.69,85.5,2028075
2015-10-20,84.63,85.62,83.69,84.81,1730145
2015-10-21,87.72,87.13,84.06,84.04,1437896
2015-10-22,84.84,85.7,87.04,87.74,2699406
2015-10-23,85.15,85.96,85.85,86.59,1942608
2015-10-26,87.9,86.74,84.19,87.9,1377461
2015-10-27,85.5,86.67,84.42,83.85,1233936
2015-10-28,87.81,86.73,85.48,86.67,2157240
2015-10-29,86.72,87.43,85.46,84.91,5121093
2015-10-30,85.8,83.38,83.47,81.94,7207253
2015-11-02,85.74,89.9,87.65,91.03,8772430
2015-11-03,88.76,87.45,89.85,86.89,4363938
2015-11-04,90.24,90.8,87.22,86.3,2236089
2015-11-05,87.71,88.57,87.44,87.79,1792048
2015-11-06,89.1,88.26,85.58,86.15,1686554
2015-11-09,86.1,88.49,87.07,85.12,2178570
2015-11-10,84.4,85.88,84.86,86.63,1083550
2015-11-11,90.02,89.89,86.08,87.71,1402312
2015-11-12,86.16,88.35,84.75,86.42,1506808
2015-11-13,84.48,84.49,83.12,85.1,2037178
2015-11-16,82.93,84.41,84.7,83.29,1424287
2015-11-17,86.45,85.84,82.75,82.65,1620133
2015-11-18,83.24,84.99,83.62,86.49,1607839
2015-11-19,87.1,89.0,84.71,88.42,1839395
2015-11-20,85.59,87.08,84.63,85.8,1870934
2015-11-23,85.82,88.68,88.1,86.82,1095444
2015-11-24,86.0,87.0,87.49,89.26,2002520
2015-11-25,87.17,88.19,88.86,87.2,1257911
2015-11-27,87.39,87.2,88.36,86.96,783215
2015-11-30,87.85,86.46,87.8,85.01,2061226
2015-12-01,84.3,86.27,87.15,89.18,1695481
2015-12-02,88.39,87.99,85.8,86.7,1403913
2015-12-03,87.99,85.49,86.28,84.94,2412777
2015-12-04,84.26,88.87,87.47,86.69,1412411
2015-12-07,87.03,90.33,86.48,88.22,2068724
2015-12-08,90.23,89.45,85.97,88.94,3036962
2015-12-09,87.21,90.47,89.51,86.82,4497638
2015-12-10,89.22,88.84,86.2,89.57,2392025
2015-12-11,89.13,90.25,87.3,84.8,2979977
2015-12-14,87.24,89.41,87.48,86.15,2158326
2015-12-15,87.87,89.0,88.96,89.87,2333938
2015-12-16,88.15,90.84,91.34,89.63,2344736
2015-12-17,92.76,90.31,92.96,91.33,2181107
2015-12-18,89.93,90.5,89.66,90.78,2309775
2015-12-21,90.1,92.64,91.35,89.92,1325229
2015-12-22,90.38,91.7,91.4,92.01,1330704
2015-12-23,89.0,93.56,91.17,90.43,695277
2015-12-24,93.01,93.37,91.96,91.6,356632
2015-12-28,91.49,89.09,88.76,92.93,657925
2015-12-29,89.14,91.02,92.73,89.8,776678
2015-12-30,90.51,92.89,91.48,92.01,878901
2015-12-31,88.8,92.58,89.65,89.23,872164
2016-01-04,90.82,87.26,86.27,88.41,1725647
2016-01-05,89.41,89.32,89.7,89.5,1575142
2016-01-06,87.91,88.11,87.68,85.27,2797885
2016-01-07,85.83,87.0,83.33,87.34,2207279
2016-01-08,86.3,87.1,85.31,83.83,1795128
2016-01-11,85.26,87.67,84.45,85.52,2028090
2016-01-12,83.89,88.0,83.38,86.48,1499332
2016-01-13,85.98,88.63,83.24,86.5,1638629
2016-01-14,86.35,87.64,85.37,84.74,2046727
2016-01-15,86.6,85.35,85.45,83.41,2160980
2016-01-19,87.22,88.03,85.87,85.63,2185203
2016-01-20,84.87,86.23,81.55,86.55,2421087
2016-01-21,86.16,86.08,85.33,86.1,1892626
2016-01-22,87.83,88.0,87.7,89.0,1408460
2016-01-25,87.43,88.31,85.66,85.94,2178180
2016-01-26,88.52,85.53,83.8,86.65,2095793
2016-01-27,87.16,86.03,82.74,82.8,2431940
2016-01-28,84.1,85.22,86.53,84.05,1815719
2016-01-29,87.99,88.63,88.13,86.34,2165210
2016-02-01,87.49,87.35,85.01,86.04,2201755
2016-02-02,88.05,88.9,86.47,85.1,1530391
2016-02-03,89.56,87.35,86.38,88.7,2430067
2016-02-04,88.31,90.97,86.69,88.73,3271151
2016-02-05,87.61,93.0,88.19,95.03,4470355
2016-02-08,94.08,95.01,91.37,92.73,3978694
2016-02-09,91.0,94.28,91.03,90.55,3209219
2016-02-10,90.54,91.22,92.72,90.01,2840971
2016-02-11,90.67,89.17,88.0,88.55,1865867
2016-02-12,90.28,90.23,90.61,89.21,1617265
2016-02-16,92.86,92.58,90.75,91.9,2303882
2016-02-17,92.29,91.7,88.9,90.76,2031425
2016-02-18,90.58,91.5,93.16,92.89,2098039
2016-02-19,93.02,95.08,94.02,92.79,1406327
2016-02-22,95.43,92.5,93.9,94.01,1160761
2016-02-23,93.47,95.0,94.19,92.49,1072726
2016-02-24,90.97,92.7,94.1,92.17,925149
2016-02-25,93.33,96.7,92.59,96.39,843665
2016-02-26,93.88,97.16,93.11,93.72,1091508
2016-02-29,93.02,94.79,93.0,94.73,1136550
2016-03-01,96.77,97.0,91.81,94.2,1086344
2016-03-02,95.62,95.23,91.83,92.53,1621882
2016-03-03,94.5,94.8,92.09,95.5,1061710
2016-03-04,92.95,96.83,95.83,95.2,987757
2016-03-07,96.16,95.55,94.67,92.95,1033380
2016-03-08,92.26,96.43,95.24,93.81,1992163
2016-03-09,95.01,96.9,95.16,95.2,986926
2016-03-10,93.7,96.9,95.17,94.62,980001
2016-03-11,93.0,95.9,92.58,95.42,1073399
2016-03-14,97.22,95.0,95.26,96.6,1379910
2016-03-15,95.58,95.51,96.17,98.3,1464820
2016-03-16,94.7,97.82,91.99,93.28,1654236
2016-03-17,93.38,97.02,94.48,94.52,1058602
2016-03-18,97.75,94.8,95.21,94.41,2068120
2016-03-21,96.38,97.99,95.14,95.37,726006
2016-03-22,98.29,96.22,96.0,93.6,1286709
2016-03-23,97.47,94.32,94.78,96.81,790748
2016-03-24,96.56,94.08,93.72,97.87,628993
2016-03-28,94.18,95.7,95.3,94.1,594209
2016-03-29,97.5,94.62,93.4,96.48,814958
2016-03-30,97.63,95.03,97.62,98.69,868524
2016-03-31,96.14,99.01,96.17,94.79,1283765
2016-04-01,96.65,96.44,97.51,95.79,1167414
2016-04-04,99.1,99.0,99.03,96.5,828676
2016-04-05,96.57,100.6,99.3,97.7,766256
2016-04-06,98.75,100.5,99.14,99.46,663231
2016-04-07,95.46,95.9,97.7,95.46,1510331
2016-04-08,95.83,97.3,98.58,97.38,963051
2016-04-11,96.76,98.1,98.39,95.74,828268
2016-04-12,97.73,98.17,94.54,97.24,1277539
2016-04-13,96.13,98.17,97.03,95.14,1178309
2016-04-14,96.09,98.5,98.19,96.86,1118682
2016-04-15,96.78,99.01,96.68,96.19,1243722
2016-04-18,97.4,100.11,97.02,98.38,969503
2016-04-19,99.24,97.49,100.29,101.43,1334956
2016-04-20,101.29,100.28,99.61,99.18,1200810
2016-04-21,98.32,97.19,95.36,96.5,1663452
2016-04-22,94.18,97.66,94.54,94.21,2025684
2016-04-25,94.91,97.86,97.46,95.58,1486053
2016-04-26,97.83,97.54,98.2,96.27,1470759
2016-04-27,100.44,99.6,97.61,99.04,1741960
2016-04-28,100.01,97.76,99.03,98.31,1549623
2016-04-29,99.51,99.67,99.48,96.09,1640436
2016-05-02,98.19,101.71,96.36,98.21,2289657
2016-05-03,98.45,95.61,95.55,96.99,3564997
2016-05-04,94.3,93.72,96.45,94.76,2480101
2016-05-05,97.77,98.9,94.92,94.41,1228636
2016-05-06,94.26,94.19,92.17,95.38,1829734
2016-05-09,97.69,98.74,94.71,97.74,1554072
2016-05-10,97.95,98.47,94.38,96.53,1926445
2016-05-11,96.18,97.06,95.75,99.08,2152402
2016-05-12,98.39,98.15,95.09,98.96,1477317
2016-05-13,98.13,96.06,92.96,94.28,1698935
2016-05-16,95.72,94.8,94.07,97.05,1028428
2016-05-17,95.61,93.97,92.1,95.65,1698876
2016-05-18,94.31,94.41,94.46,92.7,1944766
2016-05-19,93.53,93.48,89.88,94.63,1663411
2016-05-20,95.02,91.98,93.25,92.82,1819780
2016-05-23,92.09,92.07,90.9,93.26,1342259
2016-05-24,93.02,95.72,90.59,92.65,1573161
2016-05-25,92.92,93.52,93.08,95.83,1287892
2016-05-26,94.86,92.69,92.82,95.94,1105434
2016-05-27,94.46,97.49,94.38,93.0,1458023
2016-05-31,95.39,95.49,93.87,94.82,1791436
2016-06-01,95.69,94.5,93.21,95.61,1831980
2016-06-02,94.37,97.11,95.5,95.2,1024937
2016-06-03,93.78,98.19,97.37,95.87,1313128
2016-06-06,96.37,95.71,94.93,93.45,1370179
2016-06-07,94.64,98.13,94.83,96.33,1223077
2016-06-08,97.2,94.61,94.15,95.1,1140436
2016-06-09,94.34,93.93,94.32,95.1,1698227
2016-06-10,94.19,93.5,92.86,95.94,1756125
2016-06-13,96.28,92.29,95.02,94.76,1335956
2016-06-14,92.78,96.29,92.16,92.7,1223159
2016-06-15,94.24,95.25,95.2,94.02,1106329
2016-06-16,92.51,94.21,90.62,93.62,1432476
2016-06-17,93.99,94.36,95.37,95.51,1699290
2016-06-20,96.36,96.57,93.68,96.27,1706983
2016-06-21,96.6,94.32,97.02,95.2,1623112
2016-06-22,97.6,94.88,95.0,95.74,1203162
2016-06-23,97.44,96.0,95.71,98.97,1627389
2016-06-24,93.28,95.54,94.15,93.7,3275924
2016-06-27,90.99,90.33,89.39,87.82,2361649
2016-06-28,89.28,92.79,91.06,90.84,2496494
2016-06-29,90.88,90.48,92.18,93.23,2542620
2016-06-30,89.87,91.28,93.41,95.07,2785173
2016-07-01,95.29,94.7,91.58,94.57,1581641
2016-07-05,92.89,94.66,92.98,95.12,1729205
2016-07-06,94.92,92.52,93.78,93.07,1591992
2016-07-07,93.0,92.9,92.0,93.47,1144909
2016-07-08,95.0,94.69,93.15,93.51,1310880
2016-07-11,93.81,96.8,97.06,97.85,855333
2016-07-12,97.16,97.96,95.7,96.9,1255515
2016-07-13,93.6,95.14,96.33,97.2,876150
2016-07-14,94.69,97.07,93.64,97.3,1242982
2016-07-15,95.44,99.49,98.58,94.8,1109865
2016-07-18,94.87,98.55,93.94,95.98,1205053
2016-07-19,93.75,98.37,95.66,95.93,887179
2016-07-20,97.92,96.22,96.18,97.4,850583
2016-07-21,93.93,95.03,93.01,93.43,1056184
2016-07-22,93.24,97.92,93.26,93.36,721515
2016-07-25,95.65,94.95,94.68,95.0,769240
2016-07-26,97.63,95.33,96.81,94.69,952405
2016-07-27,93.51,95.82,92.49,97.03,1145945
2016-07-28,96.65,93.46,94.07,92.54,1319901
2016-07-29,91.9,96.48,93.6,93.4,1148872
2016-08-01,96.33,97.05,96.34,96.93,1193695
2016-08-02,95.03,96.63,96.57,93.63,1292649
2016-08-03,94.74,96.14,95.82,97.4,1456155
2016-08-04,97.55,94.43,97.3,94.34,1773423
2016-08-05,96.34,95.27,92.8,94.61,1770899
2016-08-08,96.0,96.28,96.68,94.79,1266213
2016-08-09,94.42,95.4,96.97,95.52,1007870
2016-08-10,94.3,93.45,95.18,96.84,1293207
2016-08-11,95.7,97.75,91.91,93.59,2123336
2016-08-12,96.13,94.97,95.55,94.9,1484527
2016-08-15,95.81,94.77,95.3,93.8,1445076
2016-08-16,94.9,97.3,92.94,95.19,1417286
2016-08-17,94.86,95.5,96.62,97.32,2062972
2016-08-18,95.97,97.74,93.08,97.8,3542560
2016-08-19,94.28,95.81,91.37,94.65,5898785
2016-08-22,95.03,96.69,92.0,93.31,2748807
2016-08-23,93.29,93.47,91.47,94.73,1415718
2016-08-24,94.94,92.24,91.41,93.1,2043659
2016-08-25,91.12,96.17,93.1,93.35,1487095
2016-08-26,93.62,92.19,92.6,94.77,1474409
2016-08-29,93.97,94.91,91.96,94.63,967685
2016-08-30,93.9,92.66,90.99,90.57,1374502
2016-08-31,93.21,90.05,91.95,89.81,2465617
2016-09-01,90.29,92.5,90.51,91.71,2092221
2016-09-02,91.03,93.0,93.42,93.22,1035482
2016-09-06,89.54,93.1,90.09,93.06,1325578
2016-09-07,89.73,90.11,89.0,88.59,2386470
2016-09-08,91.0,90.04,89.3,92.04,2995531
2016-09-09,90.4,91.61,89.74,89.42,3696097
2016-09-12,89.79,88.9,91.52,90.78,2460077
2016-09-13,92.18,91.5,89.99,90.5,2512587
2016-09-14,91.86,92.55,89.33,91.42,1283008
2016-09-15,90.29,90.41,90.77,88.41,1491740
2016-09-16,88.04,91.88,88.1,90.36,1787253
2016-09-19,89.64,90.47,88.59,90.33,1254751
2016-09-20,88.82,90.58,87.44,87.4,1279445
2016-09-21,89.99,92.09,88.5,91.24,1478970
2016-09-22,89.56,91.24,90.09,92.53,1318623
2016-09-23,88.57,88.84,91.17,92.26,1336814
2016-09-26,91.45,92.9,89.74,90.85,1829739
2016-09-27,88.71,93.61,88.72,90.24,1802711
2016-09-28,92.79,93.53,92.01,89.9,1580583
2016-09-29,90.92,89.5,87.42,87.21,1854094
2016-09-30,89.39,93.0,91.47,91.17,2025530
2016-10-03,92.11,92.99,89.84,89.85,1268754
2016-10-04,89.91,91.61,89.33,91.07,934729
2016-10-05,90.38,91.3,88.69,88.41,1318658
2016-10-06,89.18,92.29,89.9,90.56,1076234
2016-10-07,89.82,91.86,88.52,90.7,769958
2016-10-10,92.33,89.64,91.5,87.91,1255604
2016-10-11,89.73,90.95,88.0,91.32,1373610
2016-10-12,90.8,92.51,88.6,90.4,1386570
2016-10-13,90.16,92.78,87.3,90.52,1251551
2016-10-14,87.61,89.82,90.01,88.83,2270700
2016-10-17,88.6,89.51,90.2,91.55,1363347
2016-10-18,92.0,89.06,90.86,88.31,1129212
2016-10-19,88.8,88.33,90.51,90.1,1242568
2016-10-20,90.09,89.4,89.64,89.6,1747065
2016-10-21,89.1,87.67,86.45,89.91,1602258
2016-10-24,86.97,90.35,87.37,90.18,1661421
2016-10-25,88.34,90.15,89.69,87.28,1315853
2016-10-26,87.49,87.6,89.8,86.28,1543802
2016-10-27,88.93,89.16,85.78,87.52,1045287
2016-10-28,89.59,88.23,87.55,88.62,1429316
2016-10-31,87.61,89.77,89.33,89.51,1822233
2016-11-01,89.25,89.65,87.2,90.5,2077039
2016-11-02,86.66,87.33,84.1,84.1,7149551
2016-11-03,85.23,85.09,82.12,81.68,3827552
2016-11-04,82.4,81.93,82.33,79.96,1988004
2016-11-07,81.74,81.68,81.1,84.25,1723760
2016-11-08,82.21,81.86,82.27,84.08,2024446
2016-11-09,81.8,83.21,81.51,82.23,2603186
2016-11-10,80.2,82.76,80.2,78.27,2876263
2016-11-11,78.56,79.73,80.79,81.8,2300269
2016-11-14,80.23,79.08,77.62,78.5,1984305
2016-11-15,82.01,79.59,79.7,79.79,2850132
2016-11-16,80.53,80.92,76.77,79.28,2265207
2016-11-17,79.03,79.4,79.87,79.77,2317165
2016-11-18,78.02,80.2,79.85,78.48,2062993
2016-11-21,79.33,78.69,79.27,81.14,1387683
2016-11-22,79.4,78.3,80.02,77.76,1744867
2016-11-23,78.75,78.9,79.27,80.04,1240513
2016-11-25,81.0,78.82,78.0,79.48,862240
2016-11-28,79.45,83.0,77.96,80.81,1610283
2016-11-29,79.09,80.6,78.87,81.93,1726522
2016-11-30,79.45,80.85,80.52,79.0,2584626
2016-12-01,77.71,80.39,78.6,79.16,2208066
2016-12-02,78.13,78.26,78.16,79.27,2093437
2016-12-05,79.77,80.34,79.0,80.8,2834422
2016-12-06,78.54,81.1,80.09,78.52,2619568
2016-12-07,79.34,81.58,79.2,79.38,2661417
2016-12-08,78.6,81.47,78.7,81.7,2055701
2016-12-09,81.61,81.51,82.24,83.12,1654585
2016-12-12,80.7,79.72,81.47,82.09,2854005
2016-12-13,82.2,79.89,80.6,78.81,2286071
2016-12-14,81.01,81.65,81.3,81.47,3194111
2016-12-15,80.1,78.66,79.53,78.77,3228944
2016-12-16,78.61,80.3,76.32,77.38,4222767
2016-12-19,78.53,77.1,79.03,77.05,2447691
2016-12-20,79.73,79.46,79.6,80.57,2273903
2016-12-21,78.85,79.0,77.72,80.8,2022427
2016-12-22,80.88,79.98,80.5,80.29,2369160
2016-12-23,80.2,78.91,81.98,80.32,1319147
2016-12-27,81.64,80.63,79.0,78.4,1166789
2016-12-28,81.27,80.96,78.91,80.33,1227382
2016-12-29,78.8,81.13,80.7,80.48,868140
2016-12-30,79.24,80.48,76.39,78.34,1260588
2017-01-03,78.76,78.88,77.05,78.76,2081279
2017-01-04,79.92,79.4,81.3,81.7,1584372
2017-01-05,80.27,79.97,80.76,80.3,1657953
2017-01-06,79.68,80.5,78.7,79.43,1712808
2017-01-09,80.2,80.0,78.17,78.66,1465925
2017-01-10,78.9,78.5,77.7,79.26,2542008
2017-01-11,77.74,79.66,79.16,82.14,2892768
2017-01-12,81.0,81.05,80.7,82.84,3436550
2017-01-13,79.04,82.04,81.42,79.73,1966438
2017-01-17,80.58,83.64,81.29,81.09,2321042
2017-01-18,83.04,82.58,81.03,82.37,1640042
2017-01-19,82.98,81.42,80.42,81.51,1777302
2017-01-20,80.8,81.63,81.87,81.89,1882348
2017-01-23,83.0,80.3,82.39,81.67,1203868
2017-01-24,82.63,82.69,83.1,81.25,1316723
