date,open,high,low,close,volume
2015-09-15,79.97,79.69,80.96,79.27,1232263
2015-09-16,81.52,81.06,79.95,83.3,1172936
2015-09-17,81.73,81.15,78.6,77.93,1671177
2015-09-18,77.66,79.02,79.82,80.11,1415756
2015-09-21,78.18,78.35,78.4,80.16,770812
2015-09-22,79.72,79.42,77.38,77.69,1042821
2015-09-23,76.93,78.19,76.76,78.64,922164
2015-09-24,77.73,76.83,75.42,75.47,965178
2015-09-25,78.11,76.19,77.09,77.11,618341
2015-09-28,75.9,75.89,75.1,75.55,848543
2015-09-29,74.54,74.83,74.3,72.73,1011076
2015-09-30,73.13,74.38,72.0,72.23,2362695
2015-10-01,74.57,73.7,74.1,74.01,1639169
2015-10-02,73.32,74.25,70.69,72.23,1253853
2015-10-05,75.35,74.61,75.11,76.06,1223538
2015-10-06,76.3,76.73,74.99,74.28,780138
2015-10-07,75.12,76.81,74.01,74.73,999016
2015-10-08,74.45,76.42,72.95,75.8,1325524
2015-10-09,76.06,75.47,74.18,75.59,939496
2015-10-12,74.44,77.86,76.03,76.56,998009
2015-10-13,74.43,76.73,74.33,77.22,1185109
2015-10-14,76.61,77.9,76.62,74.16,1022989
2015-10-15,78.0,78.21,76.55,76.66,1196697
2015-10-16,76.84,81.65,77.53,80.03,2717975
2015-10-19,77.38,80.4,72.82,74.8,5563165
2015-10-20,75.22,77.65,72.82,76.21,2238651
2015-10-21,75.12,78.05,73.42,75.16,1574421
2015-10-22,75.42,78.0,77.34,78.11,2225979
2015-10-23,78.55,80.29,79.19,82.42,2657392
2015-10-26,78.61,82.31,80.61,79.54,1975977
2015-10-27,78.63,79.93,78.34,81.5,1227567
2015-10-28,82.12,80.4,79.31,78.75,863032
2015-10-29,79.28,79.05,78.93,77.89,706798
2015-10-30,77.86,80.09,80.57,77.52,1097124
2015-11-02,77.58,79.69,78.1,78.04,1166110
2015-11-03,77.38,80.67,80.46,78.78,1220438
2015-11-04,78.33,80.44,77.32,80.52,777718
2015-11-05,80.68,80.8,78.43,79.17,596241
2015-11-06,79.78,80.44,79.08,79.04,717493
2015-11-09,80.0,79.04,78.32,79.97,1222550
2015-11-10,79.77,83.64,78.97,81.91,932996
2015-11-11,81.5,80.37,80.08,79.47,1110442
2015-11-12,79.17,81.53,79.51,80.88,1234214
2015-11-13,80.56,81.45,78.6,79.2,1037377
2015-11-16,77.4,78.39,76.86,75.94,1445750
2015-11-17,78.75,78.55,74.36,74.92,1844646
2015-11-18,78.05,77.15,75.62,76.05,1329566
2015-11-19,78.08,80.0,78.1,76.4,1395188
2015-11-20,76.39,77.44,76.95,75.65,1355040
2015-11-23,76.0,77.69,77.27,78.67,1429416
2015-11-24,74.88,79.3,76.62,77.95,897579
2015-11-25,78.0,77.02,75.6,77.35,589992
2015-11-27,79.28,78.55,76.03,76.94,475372
2015-11-30,77.44,76.56,74.07,75.4,1940173
2015-12-01,74.6,76.67,74.21,75.21,1827091
2015-12-02,76.44,74.29,74.63,73.55,1194346
2015-12-03,75.03,76.59,70.11,72.93,3166032
2015-12-04,70.8,73.2,70.51,71.54,3101844
2015-12-07,68.92,70.78,69.46,71.2,1245589
2015-12-08,72.06,73.08,69.0,72.64,1689670
2015-12-09,69.67,71.77,70.59,71.73,1695063
2015-12-10,70.6,69.68,71.14,70.88,1672999
2015-12-11,67.92,69.53,68.9,68.69,2224333
2015-12-14,72.02,71.43,69.46,72.64,1626822
2015-12-15,71.5,72.1,69.24,71.38,1427162
2015-12-16,71.16,72.72,69.77,72.27,1546820
2015-12-17,70.58,71.41,68.35,69.49,1990898
2015-12-18,67.4,68.83,65.65,67.9,2521692
2015-12-21,67.95,69.33,66.64,67.06,1657832
2015-12-22,67.54,70.08,68.66,67.28,968190
2015-12-23,69.4,70.02,67.01,69.59,1858602
2015-12-24,70.35,68.35,69.0,69.81,425320
2015-12-28,69.0,71.06,68.1,69.24,659386
2015-12-29,68.68,69.45,68.47,70.29,966865
2015-12-30,71.7,71.21,69.02,70.8,575178
2015-12-31,68.96,68.4,69.92,69.63,930724
2016-01-04,66.75,67.52,68.29,68.41,1223704
2016-01-05,67.6,71.3,67.98,70.67,1685954
2016-01-06,68.46,72.5,67.54,70.09,3301384
2016-01-07,70.9,73.8,71.16,69.19,1817806
2016-01-08,69.62,69.63,70.71,69.38,1287894
2016-01-11,68.89,73.16,68.88,72.39,1319530
2016-01-12,71.25,72.32,72.71,71.01,1060289
2016-01-13,72.0,73.0,71.57,71.36,1362714
2016-01-14,72.06,72.54,71.4,73.6,1388393
2016-01-15,69.21,75.5,69.76,73.55,2433219
2016-01-19,75.76,75.36,71.97,73.08,1741333
2016-01-20,70.73,73.4,67.6,71.77,1552065
2016-01-21,70.98,72.4,69.36,73.69,1406756
2016-01-22,75.48,74.26,74.13,76.32,1084420
2016-01-25,75.97,73.6,72.97,72.1,1633401
2016-01-26,72.95,73.63,73.96,75.62,1052092
2016-01-27,73.5,74.32,71.19,72.74,846739
2016-01-28,72.53,75.83,71.15,74.28,977294
2016-01-29,73.47,75.22,74.3,77.13,1326518
2016-02-01,77.37,75.4,73.36,76.48,2376956
2016-02-02,76.19,77.24,77.05,77.12,2964927
2016-02-03,75.67,76.5,77.66,76.0,2502213
2016-02-04,76.73,80.96,74.88,76.2,4710062
2016-02-05,76.3,77.09,76.14,77.5,2559799
2016-02-08,77.83,77.46,75.3,75.15,3991716
2016-02-09,75.98,77.46,72.13,73.57,2530857
2016-02-10,74.53,74.07,72.99,74.55,1844581
2016-02-11,73.28,71.91,71.79,72.82,1710230
2016-02-12,73.0,73.93,71.3,72.99,2642813
2016-02-16,73.0,72.17,70.56,72.87,1469981
2016-02-17,74.39,73.3,72.77,75.58,1544694
2016-02-18,73.64,74.42,74.84,73.03,1561646
2016-02-19,72.78,74.61,73.1,72.37,1148841
2016-02-22,75.62,77.84,75.0,75.43,1009972
2016-02-23,76.5,75.74,74.48,74.54,1043295
2016-02-24,76.92,77.42,76.2,79.29,1020520
2016-02-25,78.67,76.21,77.83,77.96,886505
2016-02-26,77.2,77.75,76.0,77.19,673250
2016-02-29,76.6,77.37,77.31,76.97,824981
2016-03-01,77.18,81.29,78.12,80.5,797419
2016-03-02,80.51,81.73,78.0,79.08,1108598
2016-03-03,83.0,79.9,78.54,79.13,971264
2016-03-04,81.54,81.17,80.74,81.18,918498
2016-03-07,77.61,82.81,77.57,79.9,722472
2016-03-08,81.64,81.36,79.1,80.55,793243
2016-03-09,80.36,81.37,80.99,78.0,787293
2016-03-10,82.17,79.44,77.8,80.54,1056068
2016-03-11,81.42,80.74,79.4,81.02,1227859
2016-03-14,78.94,80.93,79.45,81.5,915866
2016-03-15,77.85,80.8,78.12,79.67,1594932
2016-03-16,81.62,82.06,81.45,80.53,728720
2016-03-17,78.33,79.44,78.76,81.35,1044202
2016-03-18,80.47,80.34,79.39,81.14,2254762
2016-03-21,82.09,78.81,79.76,81.15,918920
2016-03-22,77.88,80.09,78.38,79.25,751476
2016-03-23,78.66,79.41,80.05,80.39,746565
2016-03-24,81.22,78.06,78.98,80.1,1008093
2016-03-28,79.0,79.08,79.3,80.25,1277649
2016-03-29,80.53,80.11,79.46,80.28,891826
2016-03-30,82.23,80.24,79.88,78.73,752411
2016-03-31,82.03,80.63,82.26,82.9,2053363
2016-04-01,82.96,81.45,79.4,79.42,1119432
2016-04-04,80.96,82.15,80.24,81.2,1018838
2016-04-05,83.29,80.84,81.08,80.6,1417058
2016-04-06,79.02,81.83,79.14,82.03,1065391
2016-04-07,79.48,81.93,81.03,80.92,1198913
2016-04-08,79.92,81.3,79.9,79.89,1020766
2016-04-11,83.25,83.6,82.94,81.01,1102299
2016-04-12,83.31,82.96,80.81,83.45,1127408
2016-04-13,82.7,82.22,83.58,84.5,781780
2016-04-14,82.28,83.88,83.43,83.8,658721
2016-04-15,84.87,86.32,83.0,82.52,1549278
2016-04-18,88.97,90.0,84.72,90.6,3768556
2016-04-19,90.07,90.65,87.11,89.76,1829366
2016-04-20,88.73,90.78,86.15,89.1,1842832
2016-04-21,89.0,91.39,87.34,86.9,1241383
2016-04-22,89.67,91.69,87.17,90.41,1683707
2016-04-25,88.0,91.7,90.04,87.62,1166419
2016-04-26,91.49,88.23,87.63,90.86,995005
2016-04-27,89.72,92.08,91.32,88.47,753962
2016-04-28,87.66,87.72,88.67,88.15,890372
2016-04-29,86.09,89.2,88.04,85.06,723540
2016-05-02,87.26,88.05,88.84,87.06,762091
2016-05-03,87.48,88.47,84.87,87.68,495850
2016-05-04,86.42,88.12,86.2,84.51,747749
2016-05-05,84.7,88.11,84.66,85.75,1208616
2016-05-06,86.21,88.29,83.61,85.72,889216
2016-05-09,87.74,86.93,88.79,89.49,942674
2016-05-10,87.7,87.06,86.15,87.64,936506
2016-05-11,86.83,88.8,86.31,85.7,960353
2016-05-12,84.82,85.52,88.05,86.7,722536
2016-05-13,87.3,88.72,85.1,89.22,894972
2016-05-16,87.1,89.31,87.82,87.7,634675
2016-05-17,87.82,88.48,84.83,85.4,783713
2016-05-18,84.88,88.91,84.86,85.9,873186
2016-05-19,84.69,86.3,84.1,88.17,514701
2016-05-20,85.79,88.03,88.26,84.62,908352
2016-05-23,87.05,87.2,84.19,85.0,463762
2016-05-24,89.14,90.97,88.93,89.25,862308
2016-05-25,87.6,91.46,89.7,89.99,787159
2016-05-26,90.13,88.02,86.92,88.19,525909
2016-05-27,89.0,90.44,87.9,88.8,432512
2016-05-31,89.6,87.94,88.83,89.38,645976
2016-06-01,90.46,90.18,86.69,89.07,898066
2016-06-02,89.73,88.18,87.9,88.33,695148
2016-06-03,89.26,89.48,86.79,87.41,743760
2016-06-06,89.4,88.15,87.65,88.72,690987
2016-06-07,87.29,87.76,89.66,90.86,708826
2016-06-08,89.1,91.32,87.81,90.64,368484
2016-06-09,88.47,87.22,88.7,90.24,544432
2016-06-10,89.7,90.9,88.13,89.91,447193
2016-06-13,89.24,88.0,86.75,88.36,477341
2016-06-14,85.4,87.1,87.11,87.92,1258560
2016-06-15,86.84,88.24,88.27,87.71,758376
2016-06-16,86.55,87.59,85.47,88.51,736877
2016-06-17,87.86,86.92,87.74,85.61,818074
2016-06-20,90.61,88.6,88.67,86.96,620072
2016-06-21,86.75,87.37,87.95,88.59,996389
2016-06-22,88.57,87.82,88.08,89.62,533510
2016-06-23,86.67,90.72,86.21,90.3,1255400
2016-06-24,83.87,87.3,84.92,83.37,2645127
2016-06-27,83.64,84.6,82.46,81.71,1027877
2016-06-28,82.9,84.56,82.76,83.75,1347775
2016-06-29,85.75,85.4,82.8,83.69,1893262
2016-06-30,84.81,84.56,84.44,87.47,2350290
2016-07-01,86.69,84.74,86.24,85.3,1061461
2016-07-05,87.01,86.23,82.4,85.59,1492671
2016-07-06,82.49,84.3,82.4,85.66,3516943
2016-07-07,86.61,85.92,86.44,83.52,1346729
2016-07-08,85.6,87.04,85.56,85.48,3108733
2016-07-11,87.39,89.0,85.45,86.5,752266
2016-07-12,88.57,89.0,86.49,86.68,1088120
2016-07-13,90.23,87.78,88.99,87.76,845852
2016-07-14,86.14,90.05,87.94,89.32,688312
2016-07-15,85.8,89.63,86.61,89.6,1453684
2016-07-18,85.5,85.99,80.05,81.27,8146551
2016-07-19,81.68,82.5,83.7,84.53,3370817
2016-07-20,85.1,84.31,81.48,84.03,2245161
2016-07-21,82.74,82.54,82.9,83.06,1294239
2016-07-22,83.84,82.86,82.71,82.6,1087098
2016-07-25,83.17,82.83,81.55,81.86,1768429
2016-07-26,81.94,83.5,84.14,81.9,1041841
2016-07-27,81.22,84.86,82.93,83.31,1227393
2016-07-28,83.75,83.7,82.9,83.61,1027613
2016-07-29,82.48,85.25,83.3,83.73,983382
2016-08-01,82.61,85.26,83.0,82.89,894722
2016-08-02,84.68,83.59,83.67,84.3,1013671
2016-08-03,84.06,81.36,82.4,83.94,953167
2016-08-04,80.78,85.32,84.28,83.3,696758
2016-08-05,84.33,83.87,82.37,83.45,1123446
2016-08-08,83.0,83.81,83.79,83.06,650056
2016-08-09,85.0,84.57,84.53,81.89,780463
2016-08-10,81.82,85.37,81.6,85.3,674275
2016-08-11,82.53,84.64,83.46,85.09,679589
2016-08-12,84.08,83.54,84.37,82.48,640856
2016-08-15,83.32,86.0,82.27,84.76,744392
2016-08-16,82.46,83.99,83.66,81.73,980801
2016-08-17,82.1,81.47,84.4,83.89,688061
2016-08-18,82.46,81.63,83.9,81.41,677081
2016-08-19,81.5,81.35,84.02,83.22,627430
2016-08-22,84.15,82.13,80.56,84.29,749162
2016-08-23,83.84,84.33,80.83,84.55,744275
2016-08-24,84.02,82.89,81.58,81.84,427422
2016-08-25,83.76,81.21,81.09,81.8,446517
2016-08-26,84.78,83.95,84.74,81.37,664002
2016-08-29,84.4,82.1,84.81,84.62,381964
2016-08-30,83.77,84.96,84.59,82.9,696661
2016-08-31,84.38,84.48,85.0,82.24,729524
2016-09-01,84.76,85.63,83.49,85.22,554061
2016-09-02,82.34,85.02,83.91,86.01,581084
2016-09-06,84.1,86.87,84.03,84.83,808583
2016-09-07,85.35,86.15,85.7,82.86,579505
2016-09-08,84.26,84.97,82.68,81.7,808034
2016-09-09,84.65,83.48,80.97,82.63,934698
2016-09-12,81.4,82.2,81.68,81.05,1036646
2016-09-13,81.54,80.71,77.65,80.9,1355755
2016-09-14,81.3,79.75,78.36,79.18,789153
2016-09-15,80.4,79.9,78.0,80.12,1017992
2016-09-16,77.78,77.93,79.2,80.39,1536703
2016-09-19,78.9,79.28,80.75,77.86,770669
2016-09-20,79.23,80.5,81.07,81.15,585019
2016-09-21,78.81,81.88,81.22,82.32,635504
2016-09-22,81.28,83.78,82.62,81.0,749435
2016-09-23,79.92,84.8,81.55,82.79,820942
2016-09-26,80.32,80.8,81.86,79.79,1051932
2016-09-27,80.32,83.37,80.1,81.77,1052089
2016-09-28,82.98,81.9,82.52,82.7,870244
2016-09-29,83.4,81.79,82.79,81.25,941060
2016-09-30,83.18,80.86,79.13,79.67,1346134
2016-10-03,81.53,83.64,81.04,83.4,1142250
2016-10-04,80.54,83.33,82.79,81.92,1024669
2016-10-05,83.32,81.4,83.39,81.41,905248
2016-10-06,83.44,84.5,80.88,80.89,958561
2016-10-07,84.22,84.4,82.06,81.5,1618386
2016-10-10,82.51,81.91,81.7,81.14,1095435
2016-10-11,80.53,82.5,80.8,78.9,1126039
2016-10-12,80.37,79.32,77.8,78.98,1901166
2016-10-13,77.29,80.24,80.2,79.93,1631587
2016-10-14,79.5,78.9,77.31,79.49,2991383
2016-10-17,82.65,82.92,82.08,83.21,9506635
2016-10-18,83.97,83.07,84.31,83.72,2927366
2016-10-19,82.06,83.67,84.7,84.1,1673202
2016-10-20,80.97,86.12,84.3,82.72,1749894
2016-10-21,82.16,86.29,81.97,84.05,1676762
2016-10-24,85.76,86.09,85.24,87.54,1601421
2016-10-25,86.9,86.39,84.59,84.9,1259586
2016-10-26,85.64,85.6,83.17,86.08,661062
2016-10-27,85.85,83.03,84.84,84.13,1181328
2016-10-28,83.92,86.28,85.13,83.94,1140741
2016-10-31,84.83,87.3,84.47,85.74,1032859
2016-11-01,84.82,86.92,84.99,84.89,1315064
2016-11-02,85.6,84.9,82.36,83.62,1021020
2016-11-03,83.63,82.08,81.41,84.26,1225650
2016-11-04,84.22,84.02,84.55,83.42,987715
2016-11-07,83.13,84.86,85.62,85.07,925161
2016-11-08,83.36,84.61,82.43,86.9,734802
2016-11-09,83.88,84.43,84.15,84.25,1194745
2016-11-10,84.84,88.14,87.29,84.5,1133067
2016-11-11,86.24,89.09,86.86,85.01,999883
2016-11-14,86.0,91.97,86.32,90.3,2144890
2016-11-15,89.2,89.53,89.03,88.83,1127687
2016-11-16,86.82,86.18,85.84,89.49,718647
2016-11-17,89.58,86.9,85.84,86.36,759803
2016-11-18,87.52,86.55,85.36,84.49,746820
2016-11-21,87.0,89.46,87.59,85.92,855752
2016-11-22,88.38,89.18,87.2,88.55,1101758
2016-11-23,86.48,88.76,89.67,87.37,780375
2016-11-25,91.19,90.89,87.85,91.32,424225
2016-11-28,89.94,89.39,89.35,87.42,1979032
2016-11-29,85.94,88.66,86.14,88.49,1281470
2016-11-30,89.38,91.39,88.85,89.35,1106669
2016-12-01,87.74,88.42,84.99,85.87,1214271
2016-12-02,88.05,84.76,85.8,86.81,922520
2016-12-05,85.51,87.15,84.29,87.68,985778
2016-12-06,86.5,87.04,84.65,86.37,998379
2016-12-07,85.72,89.19,85.99,87.75,1244474
2016-12-08,87.5,87.94,89.33,88.27,954759
2016-12-09,88.1,88.2,89.49,87.31,835834
2016-12-12,90.27,88.43,87.9,86.9,1267431
2016-12-13,85.95,87.87,86.81,86.4,1247296
2016-12-14,89.15,87.43,84.76,89.0,1504709
2016-12-15,89.11,88.96,84.85,85.73,1787691
2016-12-16,84.4,85.4,81.28,83.32,6432977
2016-12-19,81.0,82.61,80.67,82.53,2527010
2016-12-20,81.29,84.42,82.97,82.74,1151111
2016-12-21,84.85,84.73,80.09,83.54,889151
2016-12-22,82.5,81.73,79.34,79.16,2016048
2016-12-23,81.0,83.3,81.75,80.52,928190
2016-12-27,80.9,82.15,79.31,79.7,1200399
2016-12-28,78.6,81.0,79.84,79.01,950121
2016-12-29,78.94,81.52,81.0,79.78,1249340
2016-12-30,81.3,81.35,81.07,80.19,1095900
2017-01-03,81.75,82.48,79.17,82.9,1758423
2017-01-04,81.59,81.58,80.46,83.12,1971722
2017-01-05,83.48,88.19,82.45,86.93,3368478
2017-01-06,83.83,87.89,85.5,86.49,2229234
2017-01-09,86.62,86.6,82.21,86.6,1346555
2017-01-10,83.6,85.4,84.5,85.48,1031638
2017-01-11,83.24,85.08,85.65,82.85,1387997
2017-01-12,84.36,87.57,84.75,86.83,1382445
2017-01-13,86.45,87.19,85.7,86.53,1198125
2017-01-17,85.4,87.37,86.6,85.94,1699226
2017-01-18,86.42,87.91,85.94,86.01,1860087
2017-01-19,88.82,87.6,85.61,87.14,945634
2017-01-20,86.31,88.24,84.01,84.29,968640
2017-01-23,86.01,87.0,86.8,85.27,1009317
2017-01-24,86.95,89.67,84.68,89.04,1159378
2017-01-25,87.57,87.37,90.0,88.97,1520448
2017-01-26,82.43,84.2,82.36,84.01,4251146
2017-01-27,83.07,83.6,83.93,86.32,1730887
2017-01-30,82.0,85.14,84.66,85.85,1365998
2017-01-31,84.52,87.17,86.11,83.64,1878391
2017-02-01,83.98,82.73,85.9,86.22,1277684
